"tag","url"
"华语","http://music.taihe.com/songlist/497888314"
"欧美","http://music.taihe.com/songlist/497888314"
"流行","http://music.taihe.com/songlist/497888314"
"华语","http://music.taihe.com/songlist/354906820"
"美好","http://music.taihe.com/songlist/354906820"
"伤感","http://music.taihe.com/songlist/354906820"
"校园","http://music.taihe.com/songlist/5924"
"思念","http://music.taihe.com/songlist/5924"
"华语","http://music.taihe.com/songlist/365300825"
"流行","http://music.taihe.com/songlist/365300825"
"放松","http://music.taihe.com/songlist/365300825"
"华语","http://music.taihe.com/songlist/354906282"
"流行","http://music.taihe.com/songlist/354906282"
"爵士","http://music.taihe.com/songlist/5868"
"酒吧","http://music.taihe.com/songlist/5868"
"美好","http://music.taihe.com/songlist/5868"
"寂寞","http://music.taihe.com/songlist/365479750"
"思念","http://music.taihe.com/songlist/365479750"
"影视原声","http://music.taihe.com/songlist/6445"
"华语","http://music.taihe.com/songlist/365087108"
"民谣","http://music.taihe.com/songlist/365087108"
"安静","http://music.taihe.com/songlist/365087108"
"华语","http://music.taihe.com/songlist/515501284"
"流行","http://music.taihe.com/songlist/515501284"
"美好","http://music.taihe.com/songlist/515501284"
"华语","http://music.taihe.com/songlist/516711786"
"伤感","http://music.taihe.com/songlist/516711786"
"悲伤","http://music.taihe.com/songlist/516711786"
"华语","http://music.taihe.com/songlist/515143645"
"伤感","http://music.taihe.com/songlist/515143645"
"网络歌曲","http://music.taihe.com/songlist/515143645"
"感动","http://music.taihe.com/songlist/365688341"
"浪漫","http://music.taihe.com/songlist/365688341"
"美好","http://music.taihe.com/songlist/365688341"
"华语","http://music.taihe.com/songlist/365343746"
"流行","http://music.taihe.com/songlist/365343746"
"经典","http://music.taihe.com/songlist/365343746"
"流行","http://music.taihe.com/songlist/6461"
"华语","http://music.taihe.com/songlist/6461"
"欧美","http://music.taihe.com/songlist/6461"
"华语","http://music.taihe.com/songlist/363834141"
"流行","http://music.taihe.com/songlist/363834141"
"华语","http://music.taihe.com/songlist/509410772"
"华语","http://music.taihe.com/songlist/363641933"
"网络歌曲","http://music.taihe.com/songlist/363641933"
"快乐","http://music.taihe.com/songlist/363641933"
"流行","http://music.taihe.com/songlist/5387"
"华语","http://music.taihe.com/songlist/5387"
"清新","http://music.taihe.com/songlist/5387"
"经典","http://music.taihe.com/songlist/2430"
"怀旧","http://music.taihe.com/songlist/2430"
"流行","http://music.taihe.com/songlist/2430"
"华语","http://music.taihe.com/songlist/389881676"
"安静","http://music.taihe.com/songlist/389881676"
"华语","http://music.taihe.com/songlist/365153980"
"古风","http://music.taihe.com/songlist/365153980"
"怀旧","http://music.taihe.com/songlist/365153980"
"华语","http://music.taihe.com/songlist/513277096"
"流行","http://music.taihe.com/songlist/513277096"
"治愈","http://music.taihe.com/songlist/513277096"
"华语","http://music.taihe.com/songlist/4668"
"工作","http://music.taihe.com/songlist/4668"
"兴奋","http://music.taihe.com/songlist/4668"
"独立","http://music.taihe.com/songlist/5639"
"华语","http://music.taihe.com/songlist/365509344"
"流行","http://music.taihe.com/songlist/365509344"
"感动","http://music.taihe.com/songlist/365509344"
"经典","http://music.taihe.com/songlist/6682"
"民谣","http://music.taihe.com/songlist/6682"
"华语","http://music.taihe.com/songlist/364012379"
"民谣","http://music.taihe.com/songlist/364012379"
"寂寞","http://music.taihe.com/songlist/364012379"
"华语","http://music.taihe.com/songlist/517749151"
"古风","http://music.taihe.com/songlist/517749151"
"华语","http://music.taihe.com/songlist/517086449"
"流行","http://music.taihe.com/songlist/517086449"
"励志","http://music.taihe.com/songlist/517086449"
"古风","http://music.taihe.com/songlist/509981541"
"夜晚","http://music.taihe.com/songlist/509981541"
"华语","http://music.taihe.com/songlist/365310737"
"流行","http://music.taihe.com/songlist/365310737"
"摇滚","http://music.taihe.com/songlist/365310737"
"华语","http://music.taihe.com/songlist/511966153"
"流行","http://music.taihe.com/songlist/511966153"
"经典","http://music.taihe.com/songlist/511966153"
"华语","http://music.taihe.com/songlist/518240260"
"流行","http://music.taihe.com/songlist/518240260"
"网络歌曲","http://music.taihe.com/songlist/518240260"
"新世纪","http://music.taihe.com/songlist/368259592"
"放松","http://music.taihe.com/songlist/368259592"
"华语","http://music.taihe.com/songlist/401545170"
"民族","http://music.taihe.com/songlist/401545170"
"美好","http://music.taihe.com/songlist/401545170"
"华语","http://music.taihe.com/songlist/365672194"
"流行","http://music.taihe.com/songlist/365672194"
"清新","http://music.taihe.com/songlist/365672194"
"华语","http://music.taihe.com/songlist/365375119"
"流行","http://music.taihe.com/songlist/365375119"
"旅行","http://music.taihe.com/songlist/365375119"
"民族","http://music.taihe.com/songlist/484645104"
"华语","http://music.taihe.com/songlist/509272009"
"流行","http://music.taihe.com/songlist/509272009"
"美好","http://music.taihe.com/songlist/509272009"
"华语","http://music.taihe.com/songlist/2081"
"怀旧","http://music.taihe.com/songlist/2081"
"华语","http://music.taihe.com/songlist/365576221"
"励志","http://music.taihe.com/songlist/365576221"
"华语","http://music.taihe.com/songlist/514415503"
"古典","http://music.taihe.com/songlist/514415503"
"流行","http://music.taihe.com/songlist/514415503"
"华语","http://music.taihe.com/songlist/365787229"
"流行","http://music.taihe.com/songlist/365787229"
"华语","http://music.taihe.com/songlist/365409585"
"古风","http://music.taihe.com/songlist/365409585"
"流行","http://music.taihe.com/songlist/5235"
"民谣","http://music.taihe.com/songlist/5235"
"华语","http://music.taihe.com/songlist/516701212"
"民族","http://music.taihe.com/songlist/516701212"
"华语","http://music.taihe.com/songlist/6260"
"流行","http://music.taihe.com/songlist/6260"
"网络歌曲","http://music.taihe.com/songlist/6260"
"华语","http://music.taihe.com/songlist/511467446"
"美好","http://music.taihe.com/songlist/511467446"
"旅行","http://music.taihe.com/songlist/511467446"
"华语","http://music.taihe.com/songlist/365373869"
"美好","http://music.taihe.com/songlist/365373869"
"快乐","http://music.taihe.com/songlist/365373869"
"华语","http://music.taihe.com/songlist/516528381"
"翻唱","http://music.taihe.com/songlist/516528381"
"华语","http://music.taihe.com/songlist/363635956"
"影视原声","http://music.taihe.com/songlist/363635956"
"美好","http://music.taihe.com/songlist/363635956"
"华语","http://music.taihe.com/songlist/354430731"
"流行","http://music.taihe.com/songlist/354430731"
"古风","http://music.taihe.com/songlist/354430731"
"古风","http://music.taihe.com/songlist/4940"
"华语","http://music.taihe.com/songlist/6458"
"影视原声","http://music.taihe.com/songlist/6458"
"民谣","http://music.taihe.com/songlist/5545"
"摇滚","http://music.taihe.com/songlist/5545"
"流行","http://music.taihe.com/songlist/5545"
"美好","http://music.taihe.com/songlist/364070283"
"安静","http://music.taihe.com/songlist/364070283"
"治愈","http://music.taihe.com/songlist/364070283"
"流行","http://music.taihe.com/songlist/354739788"
"休息","http://music.taihe.com/songlist/354739788"
"华语","http://music.taihe.com/songlist/365384103"
"民谣","http://music.taihe.com/songlist/365384103"
"美好","http://music.taihe.com/songlist/365384103"
"华语","http://music.taihe.com/songlist/512156472"
"流行","http://music.taihe.com/songlist/512156472"
"安静","http://music.taihe.com/songlist/512156472"
"古风","http://music.taihe.com/songlist/5696"
"伤感","http://music.taihe.com/songlist/5696"
"华语","http://music.taihe.com/songlist/504034055"
"流行","http://music.taihe.com/songlist/504034055"
"华语","http://music.taihe.com/songlist/509360634"
"流行","http://music.taihe.com/songlist/509360634"
"感动","http://music.taihe.com/songlist/509360634"
"流行","http://music.taihe.com/songlist/517566487"
"华语","http://music.taihe.com/songlist/517566487"
"华语","http://music.taihe.com/songlist/510038843"
"古风","http://music.taihe.com/songlist/510038843"
"华语","http://music.taihe.com/songlist/365541509"
"流行","http://music.taihe.com/songlist/365541509"
"华语","http://music.taihe.com/songlist/517080488"
"古风","http://music.taihe.com/songlist/517080488"
"安静","http://music.taihe.com/songlist/517080488"
"华语","http://music.taihe.com/songlist/518167822"
"流行","http://music.taihe.com/songlist/518167822"
"快乐","http://music.taihe.com/songlist/518167822"
"华语","http://music.taihe.com/songlist/365274019"
"安静","http://music.taihe.com/songlist/365274019"
"民谣","http://music.taihe.com/songlist/365274019"
"纯音乐","http://music.taihe.com/songlist/514401094"
"轻音乐","http://music.taihe.com/songlist/514401094"
"安静","http://music.taihe.com/songlist/514401094"
"华语","http://music.taihe.com/songlist/364514742"
"摇滚","http://music.taihe.com/songlist/364514742"
"励志","http://music.taihe.com/songlist/364514742"
"流行","http://music.taihe.com/songlist/517272283"
"华语","http://music.taihe.com/songlist/517272283"
"伤感","http://music.taihe.com/songlist/517272283"
"古风","http://music.taihe.com/songlist/5484"
"伤感","http://music.taihe.com/songlist/5484"
"华语","http://music.taihe.com/songlist/495295950"
"流行","http://music.taihe.com/songlist/495295950"
"怀旧","http://music.taihe.com/songlist/365400476"
"古风","http://music.taihe.com/songlist/365400476"
"散步","http://music.taihe.com/songlist/365400476"
"网络歌曲","http://music.taihe.com/songlist/516513014"
"华语","http://music.taihe.com/songlist/509918595"
"流行","http://music.taihe.com/songlist/509918595"
"清晨","http://music.taihe.com/songlist/509918595"
"华语","http://music.taihe.com/songlist/365579716"
"思念","http://music.taihe.com/songlist/365579716"
"流行","http://music.taihe.com/songlist/365579716"
"华语","http://music.taihe.com/songlist/513818766"
"古典","http://music.taihe.com/songlist/513818766"
"流行","http://music.taihe.com/songlist/513818766"
"古典","http://music.taihe.com/songlist/369623832"
"民族","http://music.taihe.com/songlist/369623832"
"华语","http://music.taihe.com/songlist/498665465"
"古风","http://music.taihe.com/songlist/6697"
"美好","http://music.taihe.com/songlist/6697"
"华语","http://music.taihe.com/songlist/513232922"
"怀旧","http://music.taihe.com/songlist/513232922"
"影视原声","http://music.taihe.com/songlist/513232922"
"华语","http://music.taihe.com/songlist/365751298"
"流行","http://music.taihe.com/songlist/365751298"
"华语","http://music.taihe.com/songlist/518772904"
"影视原声","http://music.taihe.com/songlist/518772904"
"经典","http://music.taihe.com/songlist/518772904"
"华语","http://music.taihe.com/songlist/365678287"
"古风","http://music.taihe.com/songlist/365678287"
"美好","http://music.taihe.com/songlist/365678287"
"华语","http://music.taihe.com/songlist/512200774"
"流行","http://music.taihe.com/songlist/512200774"
"旅行","http://music.taihe.com/songlist/512200774"
"华语","http://music.taihe.com/songlist/365022743"
"摇滚","http://music.taihe.com/songlist/365022743"
"影视原声","http://music.taihe.com/songlist/2169"
"经典","http://music.taihe.com/songlist/2169"
"华语","http://music.taihe.com/songlist/518198846"
"流行","http://music.taihe.com/songlist/518198846"
"经典","http://music.taihe.com/songlist/518198846"
"华语","http://music.taihe.com/songlist/516712949"
"流行","http://music.taihe.com/songlist/516712949"
"浪漫","http://music.taihe.com/songlist/516712949"
"古风","http://music.taihe.com/songlist/5821"
"感动","http://music.taihe.com/songlist/5821"
"华语","http://music.taihe.com/songlist/365311614"
"民谣","http://music.taihe.com/songlist/365311614"
"美好","http://music.taihe.com/songlist/365311614"
"华语","http://music.taihe.com/songlist/511100874"
"流行","http://music.taihe.com/songlist/511100874"
"美好","http://music.taihe.com/songlist/511100874"
"华语","http://music.taihe.com/songlist/354336260"
"流行","http://music.taihe.com/songlist/354336260"
"古风","http://music.taihe.com/songlist/354336260"
"民族","http://music.taihe.com/songlist/6914"
"华语","http://music.taihe.com/songlist/510860486"
"流行","http://music.taihe.com/songlist/510860486"
"放松","http://music.taihe.com/songlist/510860486"
"华语","http://music.taihe.com/songlist/363895308"
"民谣","http://music.taihe.com/songlist/363895308"
"旅行","http://music.taihe.com/songlist/363895308"
"网络歌曲","http://music.taihe.com/songlist/516513481"
"快乐","http://music.taihe.com/songlist/516513481"
"校园","http://music.taihe.com/songlist/7049"
"KTV","http://music.taihe.com/songlist/7049"
"散步","http://music.taihe.com/songlist/7049"
"华语","http://music.taihe.com/songlist/503079901"
"流行","http://music.taihe.com/songlist/503079901"
"经典","http://music.taihe.com/songlist/503079901"
"华语","http://music.taihe.com/songlist/516770566"
"摇滚","http://music.taihe.com/songlist/516770566"
"华语","http://music.taihe.com/songlist/354776687"
"安静","http://music.taihe.com/songlist/354776687"
"古风","http://music.taihe.com/songlist/354776687"
"华语","http://music.taihe.com/songlist/516530183"
"伤感","http://music.taihe.com/songlist/516530183"
"流行","http://music.taihe.com/songlist/516530183"
"华语","http://music.taihe.com/songlist/514240530"
"伤感","http://music.taihe.com/songlist/514240530"
"夜晚","http://music.taihe.com/songlist/514240530"
"华语","http://music.taihe.com/songlist/364553317"
"流行","http://music.taihe.com/songlist/364553317"
"影视原声","http://music.taihe.com/songlist/364553317"
"华语","http://music.taihe.com/songlist/363840765"
"民谣","http://music.taihe.com/songlist/363840765"
"旅行","http://music.taihe.com/songlist/363840765"
"华语","http://music.taihe.com/songlist/6956"
"华语","http://music.taihe.com/songlist/518605432"
"励志","http://music.taihe.com/songlist/518605432"
"华语","http://music.taihe.com/songlist/365365167"
"古风","http://music.taihe.com/songlist/365365167"
"美好","http://music.taihe.com/songlist/365365167"
"华语","http://music.taihe.com/songlist/365782603"
"经典","http://music.taihe.com/songlist/365782603"
"华语","http://music.taihe.com/songlist/516724668"
"怀旧","http://music.taihe.com/songlist/516724668"
"华语","http://music.taihe.com/songlist/385722244"
"古风","http://music.taihe.com/songlist/5076"
"华语","http://music.taihe.com/songlist/365434647"
"流行","http://music.taihe.com/songlist/365434647"
"华语","http://music.taihe.com/songlist/515897929"
"民谣","http://music.taihe.com/songlist/515897929"
"民谣","http://music.taihe.com/songlist/5615"
"伤感","http://music.taihe.com/songlist/5615"
"华语","http://music.taihe.com/songlist/5615"
"纯音乐","http://music.taihe.com/songlist/511966520"
"轻音乐","http://music.taihe.com/songlist/511966520"
"安静","http://music.taihe.com/songlist/511966520"
"华语","http://music.taihe.com/songlist/363902445"
"民谣","http://music.taihe.com/songlist/363902445"
"流行","http://music.taihe.com/songlist/363902445"
"华语","http://music.taihe.com/songlist/7201"
"流行","http://music.taihe.com/songlist/7201"
"放松","http://music.taihe.com/songlist/7201"
"华语","http://music.taihe.com/songlist/365378920"
"流行","http://music.taihe.com/songlist/365378920"
"古风","http://music.taihe.com/songlist/365378920"
"美好","http://music.taihe.com/songlist/365404166"
"怀旧","http://music.taihe.com/songlist/365404166"
"流行","http://music.taihe.com/songlist/5448"
"华语","http://music.taihe.com/songlist/497392711"
"摇滚","http://music.taihe.com/songlist/497392711"
"华语","http://music.taihe.com/songlist/507510812"
"古风","http://music.taihe.com/songlist/507510812"
"美好","http://music.taihe.com/songlist/507510812"
"华语","http://music.taihe.com/songlist/517084955"
"网络歌曲","http://music.taihe.com/songlist/517084955"
"伤感","http://music.taihe.com/songlist/517084955"
"华语","http://music.taihe.com/songlist/509662424"
"流行","http://music.taihe.com/songlist/509662424"
"影视原声","http://music.taihe.com/songlist/516352050"
"怀旧","http://music.taihe.com/songlist/516352050"
"华语","http://music.taihe.com/songlist/365486204"
"古风","http://music.taihe.com/songlist/365486204"
"美好","http://music.taihe.com/songlist/365486204"
"伤感","http://music.taihe.com/songlist/5964"
"华语","http://music.taihe.com/songlist/512199092"
"励志","http://music.taihe.com/songlist/512199092"
"工作","http://music.taihe.com/songlist/512199092"
"古风","http://music.taihe.com/songlist/363813646"
"流行","http://music.taihe.com/songlist/512073464"
"美好","http://music.taihe.com/songlist/512073464"
"旅行","http://music.taihe.com/songlist/512073464"
"华语","http://music.taihe.com/songlist/501084610"
"流行","http://music.taihe.com/songlist/501084610"
"华语","http://music.taihe.com/songlist/504884220"
"经典","http://music.taihe.com/songlist/504884220"
"流行","http://music.taihe.com/songlist/504884220"
"快乐","http://music.taihe.com/songlist/516611260"
"治愈","http://music.taihe.com/songlist/516611260"
"清新","http://music.taihe.com/songlist/516611260"
"华语","http://music.taihe.com/songlist/501003691"
"流行","http://music.taihe.com/songlist/501003691"
"美好","http://music.taihe.com/songlist/501003691"
"华语","http://music.taihe.com/songlist/520476413"
"流行","http://music.taihe.com/songlist/520476413"
"旅行","http://music.taihe.com/songlist/520476413"
"华语","http://music.taihe.com/songlist/365047946"
"民谣","http://music.taihe.com/songlist/365047946"
"华语","http://music.taihe.com/songlist/516254173"
"网络歌曲","http://music.taihe.com/songlist/516254173"
"华语","http://music.taihe.com/songlist/488421591"
"流行","http://music.taihe.com/songlist/488421591"
"悲伤","http://music.taihe.com/songlist/488421591"
"影视原声","http://music.taihe.com/songlist/515891452"
"经典","http://music.taihe.com/songlist/515891452"
"怀旧","http://music.taihe.com/songlist/515891452"
"华语","http://music.taihe.com/songlist/509154187"
"流行","http://music.taihe.com/songlist/509154187"
"美好","http://music.taihe.com/songlist/509154187"
"华语","http://music.taihe.com/songlist/517043202"
"影视原声","http://music.taihe.com/songlist/517043202"
"怀旧","http://music.taihe.com/songlist/517043202"
"影视原声","http://music.taihe.com/songlist/2170"
"经典","http://music.taihe.com/songlist/2170"
"华语","http://music.taihe.com/songlist/2170"
"华语","http://music.taihe.com/songlist/516701614"
"流行","http://music.taihe.com/songlist/516701614"
"怀旧","http://music.taihe.com/songlist/516701614"
"华语","http://music.taihe.com/songlist/519223668"
"网络歌曲","http://music.taihe.com/songlist/519223668"
"快乐","http://music.taihe.com/songlist/519223668"
"华语","http://music.taihe.com/songlist/363643747"
"民族","http://music.taihe.com/songlist/363643747"
"美好","http://music.taihe.com/songlist/363643747"
"纯音乐","http://music.taihe.com/songlist/354908008"
"古典","http://music.taihe.com/songlist/354908008"
"器乐","http://music.taihe.com/songlist/354908008"
"华语","http://music.taihe.com/songlist/500969078"
"流行","http://music.taihe.com/songlist/500969078"
"华语","http://music.taihe.com/songlist/497982870"
"古风","http://music.taihe.com/songlist/497982870"
"华语","http://music.taihe.com/songlist/364975183"
"民谣","http://music.taihe.com/songlist/364975183"
"怀旧","http://music.taihe.com/songlist/364975183"
"流行","http://music.taihe.com/songlist/364093066"
"安静","http://music.taihe.com/songlist/364093066"
"休息","http://music.taihe.com/songlist/364093066"
"华语","http://music.taihe.com/songlist/518194128"
"流行","http://music.taihe.com/songlist/518194128"
"思念","http://music.taihe.com/songlist/518194128"
"民族","http://music.taihe.com/songlist/378457890"
"经典","http://music.taihe.com/songlist/378457890"
"华语","http://music.taihe.com/songlist/365274584"
"民谣","http://music.taihe.com/songlist/365274584"
"安静","http://music.taihe.com/songlist/365274584"
"华语","http://music.taihe.com/songlist/365380348"
"流行","http://music.taihe.com/songlist/365380348"
"怀旧","http://music.taihe.com/songlist/365380348"
"华语","http://music.taihe.com/songlist/365223238"
"流行","http://music.taihe.com/songlist/365223238"
"放松","http://music.taihe.com/songlist/365223238"
"华语","http://music.taihe.com/songlist/509242954"
"流行","http://music.taihe.com/songlist/509242954"
"励志","http://music.taihe.com/songlist/509242954"
"流行","http://music.taihe.com/songlist/5197"
"华语","http://music.taihe.com/songlist/517044654"
"流行","http://music.taihe.com/songlist/517044654"
"华语","http://music.taihe.com/songlist/365343133"
"流行","http://music.taihe.com/songlist/365343133"
"感动","http://music.taihe.com/songlist/365343133"
"华语","http://music.taihe.com/songlist/511840468"
"影视原声","http://music.taihe.com/songlist/511840468"
"流行","http://music.taihe.com/songlist/511840468"
"华语","http://music.taihe.com/songlist/367200739"
"民谣","http://music.taihe.com/songlist/367200739"
"华语","http://music.taihe.com/songlist/386729388"
"安静","http://music.taihe.com/songlist/386729388"
"华语","http://music.taihe.com/songlist/519152853"
"流行","http://music.taihe.com/songlist/519152853"
"旅行","http://music.taihe.com/songlist/519152853"
"华语","http://music.taihe.com/songlist/365405118"
"摇滚","http://music.taihe.com/songlist/365405118"
"华语","http://music.taihe.com/songlist/354419098"
"古风","http://music.taihe.com/songlist/354419098"
"流行","http://music.taihe.com/songlist/354419098"
"华语","http://music.taihe.com/songlist/516599420"
"网络歌曲","http://music.taihe.com/songlist/516599420"
"快乐","http://music.taihe.com/songlist/363967183"
"网络歌曲","http://music.taihe.com/songlist/363967183"
"兴奋","http://music.taihe.com/songlist/363967183"
"小语种","http://music.taihe.com/songlist/6869"
"流行","http://music.taihe.com/songlist/6869"
"放松","http://music.taihe.com/songlist/6869"
"华语","http://music.taihe.com/songlist/364145789"
"流行","http://music.taihe.com/songlist/364145789"
"影视原声","http://music.taihe.com/songlist/364145789"
"华语","http://music.taihe.com/songlist/389931328"
"华语","http://music.taihe.com/songlist/365748209"
"流行","http://music.taihe.com/songlist/365748209"
"美好","http://music.taihe.com/songlist/365748209"
"华语","http://music.taihe.com/songlist/509414445"
"流行","http://music.taihe.com/songlist/509414445"
"华语","http://music.taihe.com/songlist/363676113"
"流行","http://music.taihe.com/songlist/363676113"
"美好","http://music.taihe.com/songlist/363676113"
"民族","http://music.taihe.com/songlist/387074261"
"器乐","http://music.taihe.com/songlist/387074261"
"流行","http://music.taihe.com/songlist/354344055"
"放松","http://music.taihe.com/songlist/354344055"
"华语","http://music.taihe.com/songlist/354344055"
"欧美","http://music.taihe.com/songlist/354344055"
"华语","http://music.taihe.com/songlist/364076390"
"流行","http://music.taihe.com/songlist/364076390"
"民谣","http://music.taihe.com/songlist/364076390"
"华语","http://music.taihe.com/songlist/513519768"
"流行","http://music.taihe.com/songlist/513519768"
"浪漫","http://music.taihe.com/songlist/513519768"
"华语","http://music.taihe.com/songlist/512006972"
"学习","http://music.taihe.com/songlist/512006972"
"励志","http://music.taihe.com/songlist/512006972"
"华语","http://music.taihe.com/songlist/365384580"
"流行","http://music.taihe.com/songlist/365384580"
"孤独","http://music.taihe.com/songlist/365384580"
"华语","http://music.taihe.com/songlist/500961239"
"流行","http://music.taihe.com/songlist/500961239"
"励志","http://music.taihe.com/songlist/365585101"
"快乐","http://music.taihe.com/songlist/365585101"
"华语","http://music.taihe.com/songlist/365585101"
"华语","http://music.taihe.com/songlist/369614902"
"流行","http://music.taihe.com/songlist/369614902"
"浪漫","http://music.taihe.com/songlist/369614902"
"华语","http://music.taihe.com/songlist/518561345"
"流行","http://music.taihe.com/songlist/518561345"
"翻唱","http://music.taihe.com/songlist/518561345"
"华语","http://music.taihe.com/songlist/363712284"
"思念","http://music.taihe.com/songlist/363712284"
"民谣","http://music.taihe.com/songlist/363712284"
"华语","http://music.taihe.com/songlist/365343925"
"流行","http://music.taihe.com/songlist/365343925"
"美好","http://music.taihe.com/songlist/365343925"
"华语","http://music.taihe.com/songlist/509779666"
"流行","http://music.taihe.com/songlist/509779666"
"放松","http://music.taihe.com/songlist/509779666"
"华语","http://music.taihe.com/songlist/497539786"
"流行","http://music.taihe.com/songlist/497539786"
"影视原声","http://music.taihe.com/songlist/497539786"
"华语","http://music.taihe.com/songlist/517271958"
"流行","http://music.taihe.com/songlist/517271958"
"快乐","http://music.taihe.com/songlist/517271958"
"思念","http://music.taihe.com/songlist/4686"
"古风","http://music.taihe.com/songlist/517241231"
"华语","http://music.taihe.com/songlist/517241231"
"华语","http://music.taihe.com/songlist/365454959"
"民谣","http://music.taihe.com/songlist/365454959"
"华语","http://music.taihe.com/songlist/365365374"
"古风","http://music.taihe.com/songlist/365365374"
"放松","http://music.taihe.com/songlist/365365374"
"华语","http://music.taihe.com/songlist/390818419"
"流行","http://music.taihe.com/songlist/390818419"
"华语","http://music.taihe.com/songlist/517536807"
"流行","http://music.taihe.com/songlist/517536807"
"KTV","http://music.taihe.com/songlist/517536807"
"华语","http://music.taihe.com/songlist/510030012"
"流行","http://music.taihe.com/songlist/510030012"
"励志","http://music.taihe.com/songlist/510030012"
"华语","http://music.taihe.com/songlist/515040281"
"流行","http://music.taihe.com/songlist/515040281"
"华语","http://music.taihe.com/songlist/363791650"
"古风","http://music.taihe.com/songlist/363791650"
"寂寞","http://music.taihe.com/songlist/363791650"
"古风","http://music.taihe.com/songlist/5537"
"酒吧","http://music.taihe.com/songlist/5537"
"经典","http://music.taihe.com/songlist/516485788"
"华语","http://music.taihe.com/songlist/516485788"
"华语","http://music.taihe.com/songlist/365365090"
"流行","http://music.taihe.com/songlist/365365090"
"治愈","http://music.taihe.com/songlist/365365090"
"华语","http://music.taihe.com/songlist/389717398"
"流行","http://music.taihe.com/songlist/389717398"
"约会","http://music.taihe.com/songlist/389717398"
"影视原声","http://music.taihe.com/songlist/516703073"
"华语","http://music.taihe.com/songlist/516703073"
"华语","http://music.taihe.com/songlist/517347359"
"摇滚","http://music.taihe.com/songlist/517347359"
"快乐","http://music.taihe.com/songlist/517347359"
"流行","http://music.taihe.com/songlist/354336165"
"华语","http://music.taihe.com/songlist/354336165"
"古风","http://music.taihe.com/songlist/354336165"
"华语","http://music.taihe.com/songlist/354336220"
"古风","http://music.taihe.com/songlist/354336220"
"ACG","http://music.taihe.com/songlist/354336220"
"华语","http://music.taihe.com/songlist/516512150"
"浪漫","http://music.taihe.com/songlist/516512150"
"华语","http://music.taihe.com/songlist/516612515"
"网络歌曲","http://music.taihe.com/songlist/516612515"
"华语","http://music.taihe.com/songlist/518568580"
"快乐","http://music.taihe.com/songlist/518568580"
"清新","http://music.taihe.com/songlist/518568580"
"华语","http://music.taihe.com/songlist/365405509"
"流行","http://music.taihe.com/songlist/365405509"
"旅行","http://music.taihe.com/songlist/365405509"
"华语","http://music.taihe.com/songlist/365234435"
"民谣","http://music.taihe.com/songlist/365234435"
"安静","http://music.taihe.com/songlist/365234435"
"华语","http://music.taihe.com/songlist/363769807"
"民谣","http://music.taihe.com/songlist/363769807"
"旅行","http://music.taihe.com/songlist/363769807"
"华语","http://music.taihe.com/songlist/365719576"
"励志","http://music.taihe.com/songlist/365719576"
"网络歌曲","http://music.taihe.com/songlist/365719576"
"华语","http://music.taihe.com/songlist/517800406"
"流行","http://music.taihe.com/songlist/517800406"
"快乐","http://music.taihe.com/songlist/517800406"
"民谣","http://music.taihe.com/songlist/365409832"
"华语","http://music.taihe.com/songlist/365409832"
"放松","http://music.taihe.com/songlist/365409832"
"华语","http://music.taihe.com/songlist/517631776"
"古风","http://music.taihe.com/songlist/517631776"
"寂寞","http://music.taihe.com/songlist/517631776"
"华语","http://music.taihe.com/songlist/495282467"
"流行","http://music.taihe.com/songlist/495282467"
"伤感","http://music.taihe.com/songlist/495282467"
"华语","http://music.taihe.com/songlist/354592185"
"古风","http://music.taihe.com/songlist/354592185"
"思念","http://music.taihe.com/songlist/354592185"
"华语","http://music.taihe.com/songlist/365689918"
"感动","http://music.taihe.com/songlist/365689918"
"华语","http://music.taihe.com/songlist/365301382"
"古风","http://music.taihe.com/songlist/365301382"
"华语","http://music.taihe.com/songlist/363710513"
"古风","http://music.taihe.com/songlist/363710513"
"感动","http://music.taihe.com/songlist/363710513"
"华语","http://music.taihe.com/songlist/363953341"
"民谣","http://music.taihe.com/songlist/363953341"
"摇滚","http://music.taihe.com/songlist/363953341"
"华语","http://music.taihe.com/songlist/2235"
"经典","http://music.taihe.com/songlist/2235"
"流行","http://music.taihe.com/songlist/517287685"
"华语","http://music.taihe.com/songlist/517287685"
"思念","http://music.taihe.com/songlist/517287685"
"华语","http://music.taihe.com/songlist/517566267"
"流行","http://music.taihe.com/songlist/517566267"
"伤感","http://music.taihe.com/songlist/517566267"
"流行","http://music.taihe.com/songlist/517525901"
"旅行","http://music.taihe.com/songlist/517525901"
"经典","http://music.taihe.com/songlist/517525901"
"华语","http://music.taihe.com/songlist/6731"
"流行","http://music.taihe.com/songlist/6731"
"美好","http://music.taihe.com/songlist/6731"
"华语","http://music.taihe.com/songlist/5797"
"流行","http://music.taihe.com/songlist/5797"
"摇滚","http://music.taihe.com/songlist/5797"
"华语","http://music.taihe.com/songlist/6554"
"摇滚","http://music.taihe.com/songlist/6554"
"民谣","http://music.taihe.com/songlist/6554"
"民谣","http://music.taihe.com/songlist/354518681"
"华语","http://music.taihe.com/songlist/354518681"
"安静","http://music.taihe.com/songlist/354518681"
"华语","http://music.taihe.com/songlist/365153210"
"流行","http://music.taihe.com/songlist/365153210"
"安静","http://music.taihe.com/songlist/365153210"
"流行","http://music.taihe.com/songlist/363834229"
"华语","http://music.taihe.com/songlist/363834229"
