"url","name","area","birthday","xingzuo","hot_fre","cover"
"http://music.taihe.com/artist/822596","Arcade Fire","加拿大","不详","不详","0","http://qukufile2.qianqian.com/data2/music/09D3A15E450E795AE171286186EAD996/252129951/252129951.jpg"
"http://music.taihe.com/artist/8227","John Alldis Choir","英国","1929-08-10","1929-08-10","0","http://qukufile2.qianqian.com/data2/music/00F7FF865D5D9DEBCD201AC5F4D3C9F2/252110501/252110501.jpg"
"http://music.taihe.com/artist/82299","Shannon Labrie","地区：","不详","生日：","0","http://qukufile2.qianqian.com/data2/music/322859B5FC4F2E63DD50F6510FDD2F90/252410121/252410121.jpg"
"http://music.taihe.com/artist/823243","Howie Day","美国","1981-01-15","(摩羯座)","5","http://qukufile2.qianqian.com/data2/music/344DF5B178340EB14A8B5C5759436C79/252138863/252138863.jpg"
"http://music.taihe.com/artist/82366","杨丞琳","台湾","1984-06-04","(双子座)","218","http://qukufile2.qianqian.com/data2/pic/469489e095365fe48b32499ada5f3a69/276620736/276620736.jpg"
"http://music.taihe.com/artist/823995","The Fratellis","苏格兰","不详","生日：","0","http://qukufile2.qianqian.com/data2/pic/3d47e54894225d40f11192f5ade36188/608310008/608310008.jpg"
"http://music.taihe.com/artist/824003","Leo Sayer","英国","1948-05-21","(双子座)","160","http://qukufile2.qianqian.com/data2/music/B4DD6E3B8C9D6BCFF3525551A1ABCF09/252095887/252095887.jpg"
"http://music.taihe.com/artist/824004","Rachael Yamagata","美国","1977-09-23","1977-09-23","0","http://qukufile2.qianqian.com/data2/music/4F4D878D8779AF41F8825013705599B2/252143303/252143303.jpg"
"http://music.taihe.com/artist/82402","陈慧琳","香港","1973-09-13","(处女座)","459","http://qukufile2.qianqian.com/data2/pic/246669703/246669703.jpg"
"http://music.taihe.com/artist/82412","5566","台湾","不详","不详","24","http://qukufile2.qianqian.com/data2/music/7E17ED92681A50F270D99ACE3ACA37C9/252052138/252052138.jpg"
"http://music.taihe.com/artist/82413","陈坤","中国","1976-02-04","(水瓶座)","485","http://qukufile2.qianqian.com/data2/pic/6b18e534bd4da81900eb45443107cc05/604512143/604512143.jpg"
"http://music.taihe.com/artist/82414","郑伊健","香港","1967-10-04","(天秤座)","5862","http://qukufile2.qianqian.com/data2/pic/246586247/246586247.jpg"
"http://music.taihe.com/artist/82433","陈晓东","香港","1975-09-03","(处女座)","135","http://qukufile2.qianqian.com/data2/music/EEFF8D2A947B50AEF627B7C28E0E90E7/252052105/252052105.jpg"
"http://music.taihe.com/artist/824334","Kathleen Edwards","加拿大","1978-07-11","1978-07-11","0","http://qukufile2.qianqian.com/data2/music/31CE9BA1C94FE07983DE9EF402D0A83B/252429476/252429476.jpg"
"http://music.taihe.com/artist/82480","朱茵","香港","1971-10-25","(天蝎座)","991","http://qukufile2.qianqian.com/data2/music/05C4E13AA4E1D9B23387CD77D656D7FE/252052351/252052351.jpg"
"http://music.taihe.com/artist/8252478","方圆","中国","1999-08-25","(处女座)","107","http://qukufile2.qianqian.com/data2/pic/dddc07bf119b5503daf81cd2cdfb6f4c/523227230/523227230.jpg"
"http://music.taihe.com/artist/8284","Counting Crows","美国","不详","生日：","0","http://qukufile2.qianqian.com/data2/music/C7311F73AE5A3E82404C792F640203C5/252128741/252128741.jpg"
"http://music.taihe.com/artist/8290","Copeland","美国","不详","不详","0","http://qukufile2.qianqian.com/data2/music/1F8A88A658BF233B546404A4D449D33C/252358696/252358696.jpg"
"http://music.taihe.com/artist/830864","Dave Grusin","美国","1934-06-26","1934-06-26","1","http://qukufile2.qianqian.com/data2/music/4520656269CF39EA9118648D119AC852/252396309/252396309.jpg"
"http://music.taihe.com/artist/8310","Claudio Arrau","智利","1903-02-06","(水瓶座)","8","http://qukufile2.qianqian.com/data2/music/F7A2B9C2231211CEAA368DA760041B38/252131067/252131067.jpg"
"http://music.taihe.com/artist/831411","Danny Elfman","美国","1953-05-29","1953-05-29","2","http://qukufile2.qianqian.com/data2/music/CDAF02A8EF2944ABD8AD0086D9DC1174/252856330/252856330.jpg"
"http://music.taihe.com/artist/831526","Martika","美国","1969-05-18","(金牛座)","0","http://qukufile2.qianqian.com/data2/pic/95ab3511e8fd2a3166704532d39837b2/569332938/569332938.jpg"
"http://music.taihe.com/artist/832713","Bebo Norman","美国","(双子座)","(双子座)","4","http://qukufile2.qianqian.com/data2/music/D77D2DD40806528C2892B526019CF6DD/252335347/252335347.jpg"
"http://music.taihe.com/artist/833147","MoZella","美国","不详","生日：","0","http://qukufile2.qianqian.com/data2/music/F324F7AA8240BD59370500F0DC4636F8/252542045/252542045.jpg"
"http://music.taihe.com/artist/8334","Franck Pourcel","法国","1913-01-11","1913-01-11","28","http://qukufile2.qianqian.com/data2/music/0990BB78BCE82999C350164BFB54E311/252342398/252342398.jpg"
"http://music.taihe.com/artist/834081","Original London Cast","地区：","不详","生日：","0","http://qukufile2.qianqian.com/data2/music/85F64516BF2EB6006FC71EE510113865/252130586/252130586.jpg"
"http://music.taihe.com/artist/834186","Alan Silvestri","美国","1950-03-26","(白羊座)","8","http://qukufile2.qianqian.com/data2/music/65E5E9F772A69544C3F0871879D9360A/252119996/252119996.jpg"
"http://music.taihe.com/artist/834309","Anna Ternheim","瑞典","1978-05-31","(双子座)","1","http://qukufile2.qianqian.com/data2/music/651C1E841A89797BECC26D922DD1202D/252068909/252068909.jpg"
"http://music.taihe.com/artist/834440","Jane Monheit","德国","1977-11-03","1977-11-03","0","http://qukufile2.qianqian.com/data2/music/910B25EB6E9FF8FD851C198D5D0688DC/252140338/252140338.jpg"
"http://music.taihe.com/artist/834794","Thirteen Senses","英国","不详","不详","2","http://qukufile2.qianqian.com/data2/music/4BD98532C6F9835AF4320BAE7A3EDAF7/252381816/252381816.jpg"
"http://music.taihe.com/artist/834917","BLISS","丹麦","不详","不详","1","http://qukufile2.qianqian.com/data2/music/BB9DD8BE2CB21758E89C948A45052FAB/252128723/252128723.jpg"
"http://music.taihe.com/artist/83558","陈志朋","台湾","1971-05-19","(金牛座)","33","http://qukufile2.qianqian.com/data2/pic/30b824a8367f1291d85039c4bcd48938/610285134/610285134.jpg"
"http://music.taihe.com/artist/83561","林志炫","台湾","1966-07-06","(巨蟹座)","4399","http://qukufile2.qianqian.com/data2/pic/0ad614ef4502adacacfd72cefb9020de/583429202/583429202.jpg"
"http://music.taihe.com/artist/83562","张栋梁","马来西亚","1981-11-29","(射手座)","32","http://qukufile2.qianqian.com/data2/pic/5a86e6c07b67c6f011d13f87ed49def8/610250574/610250574.jpg"
"http://music.taihe.com/artist/83564","达达乐队","中国","1978-03-25","1978-03-25","1096","http://qukufile2.qianqian.com/data2/pic/29b1b6607583b2c4b8eb678ffa4df038/607855496/607855496.jpg"
"http://music.taihe.com/artist/83573","高胜美","台湾","1969-01-27","(水瓶座)","8361","http://qukufile2.qianqian.com/data2/pic/246667798/246667798.jpg"
"http://music.taihe.com/artist/83574","陈明真","台湾","1967-01-08","(摩羯座)","116","http://qukufile2.qianqian.com/data2/pic/4f8a09298a8060ac8581efc128fe6832/601801039/601801039.jpg"
"http://music.taihe.com/artist/83575","韩寒","中国","1982-09-23","(天秤座)","1","http://qukufile2.qianqian.com/data2/music/A355216D8312A9A9053A704C82ECE063/252052353/252052353.jpg"
"http://music.taihe.com/artist/83584","张清芳","台湾","1966-08-31","(处女座)","11","http://qukufile2.qianqian.com/data2/music/B4A96AED9A8A5E0B725E6CE0A5984230/252052497/252052497.jpg"
"http://music.taihe.com/artist/83586","黎瑞恩","香港","1973-02-18","(水瓶座)","67","http://qukufile2.qianqian.com/data2/music/A270A77C11E74FA7088B0D66F6A70EB3/252055127/252055127.jpg"
"http://music.taihe.com/artist/83594","Linkin Park","美国","1996","1996","184","http://qukufile2.qianqian.com/data2/pic/246937471/246937471.jpg"
"http://music.taihe.com/artist/83603","U2","爱尔兰","不详","不详","82","http://qukufile2.qianqian.com/data2/pic/6bf80a7abe6628218146b54adc5e8a49/261499657/261499657.jpg"
"http://music.taihe.com/artist/83604","张悬","台湾","1981-05-30","(双子座)","79","http://qukufile2.qianqian.com/data2/pic/86398535/86398535.jpg"
"http://music.taihe.com/artist/83618","Nirvana","美国","1987","1987","14","http://qukufile2.qianqian.com/data2/music/89E3DB218C8B226E1CF01360054ABA63/252053090/252053090.jpg"
"http://music.taihe.com/artist/83626","Michael Jackson","美国","1958-08-29","(处女座)","2049","http://qukufile2.qianqian.com/data2/pic/9a6262b4ab124bff9995aab057ca5f15/579836091/579836091.jpg"
"http://music.taihe.com/artist/83632","Eminem","美国","1972-10-17","(天秤座)","193","http://qukufile2.qianqian.com/data2/pic/246937049/246937049.jpg"
"http://music.taihe.com/artist/83633","吴琼","中国","1983-10-08","(天秤座)","5","http://qukufile2.qianqian.com/data2/music/66865BEAC336E6654E390D3E238D1663/252052989/252052989.jpg"
"http://music.taihe.com/artist/83634","臧天朔","中国","1964-03-06","(双鱼座)","488","http://qukufile2.qianqian.com/data2/pic/f358e301fcfb139b7448adec67c880be/610223787/610223787.jpg"
"http://music.taihe.com/artist/83690","纵贯线","台湾","2008-07-25","2008-07-25","1.33万","http://qukufile2.qianqian.com/data2/music/1C2F24CE016B1D574E37DC5778843132/252053605/252053605.jpg"
"http://music.taihe.com/artist/83710","李天华","中国","1972-04-23","(金牛座)","73","http://qukufile2.qianqian.com/data2/pic/70ab35f69d9dc1c51aa0257fe3c2ca0d/606879438/606879438.jpg"
"http://music.taihe.com/artist/83791","黄凯芹","香港","1961-11-18","(天蝎座)","256","http://qukufile2.qianqian.com/data2/pic/add202387939d9b2239d2260b90b97b5/601414796/601414796.jpg"
"http://music.taihe.com/artist/83826","陈柏宇","香港","1984-07-20","(巨蟹座)","26","http://qukufile2.qianqian.com/data2/pic/86419696/86419696.jpg"
"http://music.taihe.com/artist/83857","李志","中国","1977-11-30","(射手座)","2.40万","http://qukufile2.qianqian.com/data2/pic/46a8e76f1f869deb97d25174d7cf6240/611801358/611801358.jpg"
"http://music.taihe.com/artist/83871","赵鹏","中国","(双子座)","(双子座)","35","http://qukufile2.qianqian.com/data2/music/302DA4EF4307B9D0D83175E212D6D7C8/252066473/252066473.jpg"
"http://music.taihe.com/artist/83872","阿鲁阿卓","中国","1982-06-28","(巨蟹座)","5303","http://qukufile2.qianqian.com/data2/pic/123066968/123066968.jpg"
"http://music.taihe.com/artist/83873","贺一航","中国","1956-04-14","(白羊座)","1931","http://qukufile2.qianqian.com/data2/pic/743f5ab3da8a15cebfd7409067e4ec95/604270745/604270745.jpg"
"http://music.taihe.com/artist/83908","曾沛慈","台湾","1984-10-21","(天秤座)","18","http://qukufile2.qianqian.com/data2/pic/79713f79d152da2b1ca0ab38ce25f88b/585071072/585071072.jpg"
"http://music.taihe.com/artist/83909","李茂山","台湾","1960-03-20","(双鱼座)","67","http://qukufile2.qianqian.com/data2/music/C78D4CD210B8D3AA71352E3A9AC78254/252062423/252062423.jpg"
"http://music.taihe.com/artist/83933","刘紫玲","中国","不详","生日：","172","http://qukufile2.qianqian.com/data2/pic/fd7b9bd2dcc5a29f4148e92a7617005e/609143821/609143821.jpg"
"http://music.taihe.com/artist/83944","李炜","中国","1988-12-06","(射手座)","121","http://qukufile2.qianqian.com/data2/pic/123186636/123186636.jpg"
"http://music.taihe.com/artist/842912","Guns N' Roses","美国","1985","1985","153","http://qukufile2.qianqian.com/data2/pic/d3a5e1cc898a99927acb278e121aaebf/261354748/261354748.jpg"
"http://music.taihe.com/artist/84323","格格","中国","1981-08-01","(狮子座)","1385","http://qukufile2.qianqian.com/data2/pic/604808adf49f2fc4273c45a33ee2712c/596679481/596679481.jpg"
"http://music.taihe.com/artist/84324","刘牧","中国","1970-02-01","1970-02-01","129","http://qukufile2.qianqian.com/data2/music/3B801698E6FEAD22FBF64A9A4354A662/252059692/252059692.jpg"
"http://music.taihe.com/artist/8433","吕珊","香港","1964-03-29","1964-03-29","3","http://qukufile2.qianqian.com/data2/music/57F245371D044C4A53A7641C9D70939E/252053321/252053321.jpg"
"http://music.taihe.com/artist/84334","刘小慧","香港","1971-07-24","1971-07-24","40","http://qukufile2.qianqian.com/data2/music/09E7AA4D5467E9C798A02617E83BA19E/252069877/252069877.jpg"
"http://music.taihe.com/artist/84343","陈势安","马来西亚","1984-06-04","(双子座)","43","http://qukufile2.qianqian.com/data2/music/56E20F9240BCDBC3F7EDCBA10F953789/252062464/252062464.jpg"
"http://music.taihe.com/artist/84355","蔡枫华","香港","1960-11-28","(射手座)","13","http://qukufile2.qianqian.com/data2/music/EEBF12CC39AE4F9155B354750493F918/252060106/252060106.jpg"
"http://music.taihe.com/artist/8438","杜海涛","中国","1987-10-28","(天蝎座)","4","http://qukufile2.qianqian.com/data2/pic/30e3915130a2930038b7deffc8c2c5fb/610355826/610355826.jpg"
"http://music.taihe.com/artist/845668","LMFAO","美国","不详","不详","59","http://qukufile2.qianqian.com/data2/pic/86576415/86576415.jpg"
"http://music.taihe.com/artist/845780","陈雅森","中国","05-04","(金牛座)","342","http://qukufile2.qianqian.com/data2/music/B48E28BBBC28AFE8AE79C64024C8502C/252167976/252167976.jpg"
"http://music.taihe.com/artist/846048","The Script","爱尔兰","2008-04-00","(白羊座)","58","http://qukufile2.qianqian.com/data2/pic/246937583/246937583.jpg"
"http://music.taihe.com/artist/8467","欧阳靖","美国","1982-06-04","(双子座)","16","http://qukufile2.qianqian.com/data2/pic/0aa3ea4a56abf7b2e7739ebf588ac1c7/610192733/610192733.jpg"
"http://music.taihe.com/artist/8470","朱明瑛","中国","1950-05-22","1950-05-22","3909","http://qukufile2.qianqian.com/data2/music/897B19FE212218B70028A078C52036E3/252052886/252052886.jpg"
"http://music.taihe.com/artist/8477","杨宗纬","台湾","1978-04-04","(白羊座)","1.06万","http://qukufile2.qianqian.com/data2/pic/4a874a5afe5f0396317d2cdbbcd53dd5/580381415/580381415.jpg"
"http://music.taihe.com/artist/8481","Britt Nicole","美国","1984-08-02","1984-08-02","2","http://qukufile2.qianqian.com/data2/music/E18D07BE4D42E86C5B4F5734B168348E/252104128/252104128.jpg"
"http://music.taihe.com/artist/8482","武艺","中国","1990-11-03","(天蝎座)","38","http://qukufile2.qianqian.com/data2/music/79243F19D348ED92DD7B659DDAB81A04/252057965/252057965.jpg"
"http://music.taihe.com/artist/8489","Charlie Parker","地区：","1920-08-29","(处女座)","0","http://qukufile2.qianqian.com/data2/pic/41ecc23846816db822749eeb5b0925a1/610911378/610911378.jpg"
"http://music.taihe.com/artist/8495","张芯瑜","台湾","1986-04-23","(金牛座)","8","http://qukufile2.qianqian.com/data2/music/72A468A221519F998A46B188E5C2B870/252052739/252052739.jpg"
"http://music.taihe.com/artist/84975","刘芳","中国","不详","生日：","10","http://qukufile2.qianqian.com/data2/pic/106115045/106115045.jpg"
"http://music.taihe.com/artist/84982","卓亚君","中国","10-16","(天秤座)","0","http://qukufile2.qianqian.com/data2/pic/fed0f199e8ed9942071ed850641ab006/607885708/607885708.jpg"
"http://music.taihe.com/artist/8502","樱桃帮","台湾","不详","不详","2","http://qukufile2.qianqian.com/data2/pic/e87b9c0baa1187228a8cc7c3864ea12e/610224536/610224536.jpg"
"http://music.taihe.com/artist/8507","张玮玮","中国","1976","1976","541","http://qukufile2.qianqian.com/data2/pic/c86a7f367206b69e97bd68e9cf17a0ae/604389593/604389593.png"
"http://music.taihe.com/artist/85090784","Orange Caramel","韩国","不详","不详","0","http://qukufile2.qianqian.com/data2/pic/4513b41d1dc5ef5c9f3d4e3819675bba/601155382/601155382.jpg"
"http://music.taihe.com/artist/85094602","郑容和","韩国","1989-06-22","(巨蟹座)","0","http://qukufile2.qianqian.com/data2/pic/131614307/131614307.jpg"
"http://music.taihe.com/artist/8515","胎教音乐","中国","不详","生日：","73","http://qukufile2.qianqian.com/data2/music/B2E37533CDFBC06F1F363304B4FCA08C/252166683/252166683.jpg"
"http://music.taihe.com/artist/8519","Charles Mingus","美国","1922-04-22","1922-04-22","0","http://qukufile2.qianqian.com/data2/music/FE3C1471F0977670026D5D9939A067E0/252130059/252130059.jpg"
"http://music.taihe.com/artist/8524","范逸臣","台湾","1978-11-03","(天蝎座)","67","http://qukufile2.qianqian.com/data2/pic/86380228/86380228.jpg"
"http://music.taihe.com/artist/8532","方逸华","香港","不详","生日：","0","http://qukufile2.qianqian.com/data2/music/FB5064C87721DAD029596CA4532B0649/252058364/252058364.jpg"
"http://music.taihe.com/artist/853566","Dope","美国","不详","不详","2","http://qukufile2.qianqian.com/data2/music/1CCADD99638D58E36E622B6D660524B4/252322614/252322614.jpg"
"http://music.taihe.com/artist/854202","Wonder Girls","韩国","不详","不详","30","http://qukufile2.qianqian.com/data2/pic/256320912/256320912.jpg"
"http://music.taihe.com/artist/8545","张柏芝","香港","1980-05-24","(双子座)","121","http://qukufile2.qianqian.com/data2/music/19DF35BFE9D9B9400792CCE496CE1AD2/252060472/252060472.jpg"
"http://music.taihe.com/artist/854732","陈柏霖","台湾","1983-08-27","(处女座)","61","http://qukufile2.qianqian.com/data2/pic/86442732/86442732.jpg"
"http://music.taihe.com/artist/8553","方大同","美国","1983-07-14","(巨蟹座)","3.52万","http://qukufile2.qianqian.com/data2/pic/246679913/246679913.jpg"
"http://music.taihe.com/artist/85577581","李艺真","韩国","1989-05-30","(双子座)","5","http://qukufile2.qianqian.com/data2/pic/246639952/246639952.jpg"
"http://music.taihe.com/artist/856682","Hanson","美国","不详","不详","27","http://qukufile2.qianqian.com/data2/music/6A4186590EFBACA246A6F3E613357D35/252135511/252135511.jpg"
"http://music.taihe.com/artist/856778","Just Jack","英国","1975-05-18","1975-05-18","1","http://qukufile2.qianqian.com/data2/music/269BF7E4D98BBD306BFFC36CDF0A77C3/252141743/252141743.jpg"
"http://music.taihe.com/artist/856895","L.A. Guns","美国","不详","不详","0","http://qukufile2.qianqian.com/data2/music/AC989358C3F3848866BF043644B7652E/252115659/252115659.jpg"
"http://music.taihe.com/artist/8571","Celtic Woman","爱尔兰","不详","不详","229","http://qukufile2.qianqian.com/data2/pic/285b9c2f6a41d4a225e149f0cbe0de99/610768655/610768655.jpg"
"http://music.taihe.com/artist/858353","Tristan Prettyman","美国","1982-05-23","1982-05-23","8","http://qukufile2.qianqian.com/data2/music/997478AD8E9E815C00BB612D4CEC2207/252348019/252348019.jpg"
"http://music.taihe.com/artist/8585","Teddy Thompson","英国","1976-02-19","(双鱼座)","11","http://qukufile2.qianqian.com/data2/music/E7ECCE94C21D6FCEFD4AF8E8E3486109/252119981/252119981.jpg"
"http://music.taihe.com/artist/85850066","李洪基","韩国","1990-03-02","(双鱼座)","0","http://qukufile2.qianqian.com/data2/pic/d5062e22dea698d9dc352c8643c1e1dc/258451181/258451181.jpg"
"http://music.taihe.com/artist/8597","Cat Power","美国","1972-01-21","1972-01-21","6","http://qukufile2.qianqian.com/data2/pic/769e7c224b056e63932eff163f7798f9/610387175/610387175.jpg"
"http://music.taihe.com/artist/8609","张惠春","台湾","1977-07-07","(巨蟹座)","6","http://qukufile2.qianqian.com/data2/pic/94acaec736459f0c0b7813a256d03e5e/270030406/270030406.jpg"
"http://music.taihe.com/artist/8611","孙耀威","香港","1973-01-03","(摩羯座)","68","http://qukufile2.qianqian.com/data2/music/D7C9B177EE3A899159BF7656BCD8EB39/252060771/252060771.jpg"
"http://music.taihe.com/artist/8615","戴军","中国","1970-11-23","(射手座)","27","http://qukufile2.qianqian.com/data2/pic/25fa9e2c77a6d92ab89e41e10e052b0b/604341353/604341353.jpg"
"http://music.taihe.com/artist/867208","Nitin Sawhney","英国","不详","生日：","0","http://qukufile2.qianqian.com/data2/music/4E533984F5CA8EFC8EF840024741F761/252082437/252082437.jpg"
"http://music.taihe.com/artist/867671","Alex Parks","英国","1984-07-26","(狮子座)","14","http://qukufile2.qianqian.com/data2/music/A372AAF1733978D736E8AAFA35C9673F/252121316/252121316.jpg"
"http://music.taihe.com/artist/868644","Jimmy Page","英国","1944-01-09","1944-01-09","1","http://qukufile2.qianqian.com/data2/music/86A193653C9652ECA6E8626CABA3F195/252134393/252134393.jpg"
"http://music.taihe.com/artist/86896431","RADWIMPS","日本","2001","2001","17","http://qukufile2.qianqian.com/data2/pic/0437ae6ae670127be214196b409ccb69/604144472/604144472.jpg"
"http://music.taihe.com/artist/869122","Gary Jules","美国","1969-03-19","1969-03-19","0","http://qukufile2.qianqian.com/data2/music/CD7DB3A41D74FC9B540A6BF5BA74B41E/252139263/252139263.jpg"
"http://music.taihe.com/artist/86935546","Block B","韩国","不详","不详","4","http://qukufile2.qianqian.com/data2/music/D82403CF8EE6DE52F0514081957CA6FC/252957840/252957840.jpg"
"http://music.taihe.com/artist/86941775","徐仁国","韩国","不详","生日：","2","http://qukufile2.qianqian.com/data2/music/1613172398A06C7A672EAEB58598853A/252161686/252161686.jpg"
"http://music.taihe.com/artist/8697","Ane Brun","挪威","1976-03-10","(双鱼座)","1","http://qukufile2.qianqian.com/data2/music/505FEBA389F3228DE73829AC2ABAB0A3/252090809/252090809.jpg"
"http://music.taihe.com/artist/87044979","Chris Young","美国","1985-06-12","1985-06-12","0","http://qukufile2.qianqian.com/data2/music/91DF1AEA725381FB18F79F84CC551469/252135584/252135584.jpg"
"http://music.taihe.com/artist/87046260","Fifth harmony","美国","不详","不详","19","http://qukufile2.qianqian.com/data2/pic/50616b0880ce1c169c2a42915e42885a/601919930/601919930.jpg"
"http://music.taihe.com/artist/87059484","Martin Garrix","荷兰","1996-05-14","(金牛座)","74","http://qukufile2.qianqian.com/data2/pic/e2cdfc5982f3f0d698e006bbb6f0f33b/610214421/610214421.jpg"
"http://music.taihe.com/artist/872734","Donna Lewis","英国","1973-08-06","1973-08-06","18","http://qukufile2.qianqian.com/data2/music/E41BF05A6D266ABFA2F88CB3883B5269/252135813/252135813.jpg"
"http://music.taihe.com/artist/872867","龚淑均","中国","不详","生日：","30","http://qukufile2.qianqian.com/data2/pic/3a0292d199e70ce1fe957e996c3ecacf/610197263/610197263.jpg"
"http://music.taihe.com/artist/873460","Boys Like Girls","美国","2005","2005","7","http://qukufile2.qianqian.com/data2/pic/a852f755da243e55016d6f5ae5f6a2bb/569211843/569211843.jpg"
"http://music.taihe.com/artist/8737","Govi","德国","不详","生日：","35","http://qukufile2.qianqian.com/data2/pic/b86cf4a21a9bcd57fc24e5c1797c7f62/608062862/608062862.jpg"
"http://music.taihe.com/artist/874334","The Chipmunks","地区：","不详","生日：","1","http://qukufile2.qianqian.com/data2/pic/cd091e0ca60d36bfc7b223f495fe0b1f/611202035/611202035.jpg"
"http://music.taihe.com/artist/87740","大哲","中国","02-08","02-08","1111","http://qukufile2.qianqian.com/data2/pic/246667644/246667644.jpg"
"http://music.taihe.com/artist/87760661","Riva Starr","英国","1901-01-01","1901-01-01","0","http://qukufile2.qianqian.com/data2/music/7B9416E18345DEEE74AA1A2CC4B06C4C/252148468/252148468.jpg"
"http://music.taihe.com/artist/87767","彭家丽","中国","1969-06-27","(巨蟹座)","2","http://qukufile2.qianqian.com/data2/music/B1EF7376195C9D1EA5637584F8CE38B6/252418190/252418190.jpg"
"http://music.taihe.com/artist/87846786","俞胜恩","韩国","1989-04-26","(金牛座)","1","http://qukufile2.qianqian.com/data2/pic/135526703/135526703.jpg"
"http://music.taihe.com/artist/87867303","Robynn & Kendy","中国","不详","不详","27","http://qukufile2.qianqian.com/data2/pic/100060044/100060044.png"
"http://music.taihe.com/artist/87872","琪琪格","中国","1984-01-01","(摩羯座)","4361","http://qukufile2.qianqian.com/data2/pic/86604365/86604365.jpg"
"http://music.taihe.com/artist/87884992","Sam Smith","英国","1992-05-19","(金牛座)","36","http://qukufile2.qianqian.com/data2/pic/246937356/246937356.jpg"
"http://music.taihe.com/artist/8789","Oscar Peterson","加拿大","1925-08-15","1925-08-15","19","http://qukufile2.qianqian.com/data2/music/372B157DC6A03460DF716EF031BE1AB9/252156361/252156361.jpg"
"http://music.taihe.com/artist/87901210","玩具兵团乐队","中国","不详","不详","3","http://qukufile2.qianqian.com/data2/pic/100066404/100066404.jpg"
"http://music.taihe.com/artist/87901298","阿本","台湾","1982-06-11","(双子座)","3027","http://qukufile2.qianqian.com/data2/pic/f682137bf36e3092693a0d8328a2c0ee/283087542/283087542.jpg"
"http://music.taihe.com/artist/87901980","卢洁云","中国","10-20","(天秤座)","5","http://qukufile2.qianqian.com/data2/pic/e3dbaff8f656de93c72a2292426a9c4e/601921811/601921811.jpg"
"http://music.taihe.com/artist/87902193","Frankie Knuckles","欧美","1901-01-01","1901-01-01","0","http://qukufile2.qianqian.com/data2/music/FADBCC63C13A611F363F35B781FC5081/252839350/252839350.jpg"
"http://music.taihe.com/artist/87903050","Tok Tok Tok","欧美","1901-01-01","1901-01-01","0","http://qukufile2.qianqian.com/data2/music/42F0BB900D77D559D69426694E851907/252589558/252589558.jpg"
"http://music.taihe.com/artist/87903634","孙铭宇","中国","1984-12-26","(摩羯座)","332","http://qukufile2.qianqian.com/data2/pic/57d1125d6e9b8cbe1a8d36902d031204/610475040/610475040.png"
"http://music.taihe.com/artist/87903720","F.I.R.","台湾","2002-05-00","(金牛座)","2662","http://qukufile2.qianqian.com/data2/pic/05ffc16e3af2168842c69d03df994fbc/607889848/607889848.jpg"
"http://music.taihe.com/artist/87904713","旅行团乐队","中国","1998-11-30","1998-11-30","668","http://qukufile2.qianqian.com/data2/pic/bced2d1d3ed8afc5e7355193379c0c36/543980705/543980705.jpg"
"http://music.taihe.com/artist/87904754","零壹乐队","中国","2000-11-30","2000-11-30","0","http://qukufile2.qianqian.com/data2/music/F9DA822B92D5378E2E7AC7A84FFFFE13/252056764/252056764.jpg"
"http://music.taihe.com/artist/87905024","低苦艾","中国","不详","生日：","44","http://qukufile2.qianqian.com/data2/pic/85a1701674cd293a44c185d5adf4680d/611276709/611276709.jpg"
"http://music.taihe.com/artist/87905088","Sergei Prokofiev","俄罗斯","1891-04-27","(金牛座)","0","http://qukufile2.qianqian.com/data2/music/7947F991BE0CD4A43607739ABAA99BFC/252084544/252084544.jpg"
"http://music.taihe.com/artist/87905134","Sainkho","地区：","1957-01-01","1957-01-01","0","http://qukufile2.qianqian.com/data2/music/CB4554173FBB3D131D162F9907E92D2C/252088158/252088158.jpg"
"http://music.taihe.com/artist/87905832","James Fitzpatrick","地区：","不详","生日：","1","http://qukufile2.qianqian.com/data2/music/7E3E6CB070EB5791BE36BD156DE0E740/252082541/252082541.jpg"
"http://music.taihe.com/artist/87907029","Lilyjets","挪威","不详","不详","0","http://qukufile2.qianqian.com/data2/pic/b9835686ffe75b1c02e0977a7959948d/610200094/610200094.jpg"
"http://music.taihe.com/artist/87907534","Norman Blake","欧美","1901-01-01","1901-01-01","3","http://qukufile2.qianqian.com/data2/music/C2F550106E83555E84A06FCAF402CDC0/252088529/252088529.jpg"
"http://music.taihe.com/artist/87908643","Laura","欧美","1975-01-01","1975-01-01","0","http://qukufile2.qianqian.com/data2/music/8D7FB44F5DCA21266E2BFBC6EFB16735/252092653/252092653.jpg"
"http://music.taihe.com/artist/87908759","王奕心","中国","不详","生日：","1","http://qukufile2.qianqian.com/data2/pic/246585955/246585955.jpg"
"http://music.taihe.com/artist/87908956","Russian Red","西班牙","不详","生日：","1","http://qukufile2.qianqian.com/data2/music/7D5015797FB90101626B6A1222C5B1FE/252632350/252632350.jpg"
"http://music.taihe.com/artist/87909595","AKINO","日本","1989-12-31","1989-12-31","0","http://qukufile2.qianqian.com/data2/music/9D3F2297A17DD2CC4E670D43A3BB6A6D/252801870/252801870.jpg"
"http://music.taihe.com/artist/87909705","TIGER JK","韩国","1974-07-29","(狮子座)","2","http://qukufile2.qianqian.com/data2/pic/246642253/246642253.jpg"
