"name","date","url","author","author_url","ablum_name","ablum_link"
"You Are My Sunshine","发行时间：2000-08-28","http://music.taihe.com/song/8521438","Norman Blake","/artist/87907534","O Brother, Where Art Thou?","/album/8521257"
"Yes, I Love You","发行时间：1997-10-28","http://music.taihe.com/song/8521593","Aaron Neville","/artist/4955","...To Make Me Who I Am","/album/8521268"
"It Is You (I Have Loved)","发行时间：2001-05-14","http://music.taihe.com/song/8523368","Dana Glover","/artist/1485770","Shrek","/album/8523297"
"After Hours","发行时间：1992-10-02","http://music.taihe.com/song/8524712","Roy Buchanan","/artist/810237","Sweet Dreams: The Anthology","/album/8524703"
"Show","发行时间：2002-11-04","http://music.taihe.com/song/8525637","Beth Gibbons,Rustin Man","/artist/232643360","Out Of Season","/album/8525400"
"新郎新娘","发行时间：2016-01-20","http://music.taihe.com/song/85257126","周澎,庄妮","/artist/232944699","新郎新娘","/album/595890653"
"California Dreamin'","发行时间：1992-01-20","http://music.taihe.com/song/8526585","The Mamas & The Papas","/artist/238609","If You Can Believe Your Eyes And Ears","/album/8526394"
"Dilemma","发行时间：2009-09-11","http://music.taihe.com/song/8530474","Nelly","/artist/11725","Dilemma","/album/8530471"
"We Are One","发行时间：2009-04-30","http://music.taihe.com/song/8531888","Kelly Sweet","/artist/1111998","We Are One","/album/8531886"
"Eternity","发行时间：2009-04-30","http://music.taihe.com/song/8531900","Kelly Sweet","/artist/1111998","We Are One","/album/8531886"
"Marchin On","发行时间：2010-02-15","http://music.taihe.com/song/8533826","OneRepublic","/artist/381293","Waking Up","/album/8533816"
"Crazy He Calls Me","发行时间：1992-06-22","http://music.taihe.com/song/8535251","Billie Holiday","/artist/233460","My Greatest Songs","/album/8535222"
"All I Ask Of You","发行时间：1987-02-09","http://music.taihe.com/song/8536719","Original London Cast","/artist/834081","Highlights From Phantom Of The Opera","/album/8536711"
"I Need Some Sleep","发行时间：2008-04-29","http://music.taihe.com/song/8540471","Eels","/artist/172715","Meet The Eels: Essential Eels 1996-2006 Vol. 1","/album/8540170"
"Cure For This","发行时间：2006-07-21","http://music.taihe.com/song/8543222","Golden Smog","/artist/720631","Another Fine Day","/album/8543214"
"You Are Beautiful","发行时间：2006-02-02","http://music.taihe.com/song/8544483","The Stylistics","/artist/708420","The Ultimate Collection","/album/8544455"
"梦里花落知多少","发行时间：2016-01-01","http://music.taihe.com/song/85450486","夏天Alex","/artist/8865311","梦里花落知多少","/album/557364238"
"寂寞让我如此美丽","发行时间：2004-11-01","http://music.taihe.com/song/854961","陈明","/artist/1212","爱听","/album/174041"
"Jacob'S Ladder","发行时间：2008-04-30","http://music.taihe.com/song/8550277","Mark Wills","/artist/820799","The Definitive Collection","/album/8549940"
"Behind Blue Eyes","发行时间：2009-04-30","http://music.taihe.com/song/8551045","Limp Bizkit","/artist/55574","Behind Blue Eyes","/album/8551044"
"Sunshine","发行时间：0000-00-00","http://music.taihe.com/song/8554651","Keane","/artist/176884","Hopes And Fears","/album/851208"
"It'S Only Love Doing Its Thing","发行时间：2006-02-06","http://music.taihe.com/song/8555328","Barry White","/artist/224031","White Gold","/album/8555301"
"California Dreamin'","发行时间：2008-05-14","http://music.taihe.com/song/8558710","The Mamas & The Papas","/artist/238609","Summer Of Love Pre-Cleared Compilation","/album/8558439"
"The Salt Wound Routine","发行时间：0000-00-00","http://music.taihe.com/song/8558816","Thirteen Senses","/artist/834794","The Invitation","/album/122469"
"烫心","发行时间：2001-09-25","http://music.taihe.com/song/856060","羽泉","/artist/1389","热爱","/album/182772"
"别再伤害我","发行时间：2013-04-01","http://music.taihe.com/song/85609291","易欣","/artist/1491","别再伤害我","/album/595890761"
"I Wish You Love","发行时间：2006-02-20","http://music.taihe.com/song/8562325","Rosemary Clooney","/artist/9207","Ballad Essentials","/album/8562178"
"Jambalaya","发行时间：2009-07-14","http://music.taihe.com/song/8562438","Jerry Lee Lewis","/artist/708146","Killer: The Mercury Years 1969-1972","/album/8562189"
"I Will Come To You","发行时间：2008-04-09","http://music.taihe.com/song/8563509","Hanson","/artist/856682","Mmmbop : The Collection","/album/8563506"
"Woman Across The River","发行时间：2003-07-28","http://music.taihe.com/song/8565870","Freddie King","/artist/11227","Buddy Guy/ Freddie King/ Sonny Boy Williamson","/album/8565842"
"Tout Doucement","发行时间：2008-04-16","http://music.taihe.com/song/8569246","Blossom Dearie","/artist/720764","Paris For Lovers","/album/8569242"
"Les Feuilles Mortes","发行时间：2008-04-16","http://music.taihe.com/song/8569252","Laura Fygi","/artist/809844","Paris For Lovers","/album/8569242"
"Little Martha","发行时间：2006-02-02","http://music.taihe.com/song/8571221","The Allman Brothers Band","/artist/707675","Gold","/album/8570669"
"God Is A Girl","发行时间：2008-04-23","http://music.taihe.com/song/8572454","Groove Coverage","/artist/1612","Greatest Hits","/album/8571953"
"Little June","发行时间：2008-04-23","http://music.taihe.com/song/8572459","Groove Coverage","/artist/1612","Greatest Hits","/album/8571953"
"Runaway","发行时间：2008-04-23","http://music.taihe.com/song/8572461","Groove Coverage","/artist/1612","Greatest Hits","/album/8571953"
"Far Away From Home","发行时间：2008-04-23","http://music.taihe.com/song/8572472","Groove Coverage","/artist/1612","Greatest Hits","/album/8571953"
"On The Radio","发行时间：2008-04-23","http://music.taihe.com/song/8572476","Groove Coverage","/artist/1612","Greatest Hits","/album/8571953"
"How Long Will I Love You","发行时间：2013-09-04","http://music.taihe.com/song/85736327","Ellie Goulding","/artist/1484595","About Time","/album/85735386"
"Exodus","发行时间：2009-10-20","http://music.taihe.com/song/857510","Maksim","/artist/9428","马克西姆精选集","/album/2461428"
"Lady Marmalade","发行时间：2001-09-03","http://music.taihe.com/song/8575868","Christina Aguilera,Lil' Kim,Mya,P!nk","/artist/11702","Moulin Rouge","/album/8575866"
"First Girl I Loved","发行时间：2008-12-12","http://music.taihe.com/song/8577052","The Incredible String Band","/artist/275715","The All New Electric Muse - The Story Of Folk Into Rock","/album/8577034"
"I Love Jazz","发行时间：2000-07-31","http://music.taihe.com/song/8577683","Louis Armstrong","/artist/2168","I Love Jazz","/album/8577682"
"The Mrach Of The Icons","发行时间：2009-10-20","http://music.taihe.com/song/857786","Maksim","/artist/9428","马克西姆精选集","/album/2461428"
"Tonight","发行时间：2008-05-12","http://music.taihe.com/song/8579888","Kate Walsh","/artist/176882","Kate Walsh","/album/8579882"
"Can I Have This Dance","发行时间：2009-04-10","http://music.taihe.com/song/8580700","High School Musical Cast,Vanessa Hudgens,Zac Efron","/artist/449067","High School Musical 3: Senior Year","/album/8687188"
"Walk Away","发行时间：2009-04-10","http://music.taihe.com/song/8580741","High School Musical Cast,Vanessa Hudgens","/artist/449067","High School Musical 3: Senior Year","/album/8687188"
"You'D Be So Nice To Come Home To","发行时间：2009-06-08","http://music.taihe.com/song/8581102","Art Pepper","/artist/235987","Jazz Six Pack","/album/145024"
"神马都是浮云","发行时间：0000-00-00","http://music.taihe.com/song/85827889","崔海平","/artist/232836293","神马都是浮云","/album/595891079"
"当夏天渐渐来到","发行时间：0000-00-00","http://music.taihe.com/song/85827902","崔海平","/artist/232836293","当夏天渐渐来到","/album/595891089"
"爱笑的天使","发行时间：0000-00-00","http://music.taihe.com/song/85830298","崔海平","/artist/232836293","爱笑的天使","/album/595892088"
"老街","发行时间：0000-00-00","http://music.taihe.com/song/85837131","寒龙","/artist/232836170","老街","/album/595894934"
"转身","发行时间：2013-09-12","http://music.taihe.com/song/85838991","陈子胤","/artist/26149821","璀璨人生 电视原声带","/album/85838508"
"直到最后","发行时间：2013-09-12","http://music.taihe.com/song/85841017","钟舒漫","/artist/1484","Everlasting","/album/85840501"
"口是心非","发行时间：2013-09-14","http://music.taihe.com/song/85844652","萧敬腾,唐一嘉","/artist/9257","最美和声 第9期","/album/85842095"
"假日真的只是一次见面","发行时间：0000-00-00","http://music.taihe.com/song/85846641","小苏","/artist/232836270","假日真的只是一次见面","/album/595897602"
"Raining In Paradise","发行时间：2010-08-24","http://music.taihe.com/song/858762","Tamar Kaprelian","/artist/88007733","Sinner Or A Saint","/album/127373"
"The Things That I Used To Do","发行时间：2008-04-14","http://music.taihe.com/song/8589197","Guitar Slim","/artist/245606","Sufferin' Mind","/album/8589196"
"Going Down Slow","发行时间：2008-04-14","http://music.taihe.com/song/8589217","Guitar Slim","/artist/245606","Sufferin' Mind","/album/8589196"
"如果爱忘了","发行时间：2011-08-23","http://music.taihe.com/song/8595804","戚薇","/artist/1509","如果爱忘了","/album/8596450"
"没收","发行时间：2011-08-23","http://music.taihe.com/song/8596155","戚薇","/artist/1509","如果爱忘了","/album/8596450"
"夜来香","发行时间：2001-01-01","http://music.taihe.com/song/860578","蔡琴","/artist/1182","金片子-壹","/album/195352"
"Miss You Love","发行时间：2008-07-21","http://music.taihe.com/song/861017","Maria Mena","/artist/55415","Apparently Unaffected","/album/114242"
"夜上海","发行时间：2001-01-01","http://music.taihe.com/song/861258","蔡琴","/artist/1182","金片子-贰","/album/195388"
"如果没有你","发行时间：2001-01-01","http://music.taihe.com/song/861392","蔡琴","/artist/1182","金片子-贰","/album/195388"
"无地自容","发行时间：1992-12-15","http://music.taihe.com/song/862858","黑豹乐队","/artist/7572","黑豹","/album/173505"
"双面妲己","发行时间：2013-09-18","http://music.taihe.com/song/86357223","By2","/artist/1418","MY.游乐园","/album/71293217"
"穷二代心声","发行时间：2013-09-16","http://music.taihe.com/song/86371346","红尘云烟","/artist/88041945","穷二代心声","/album/595899016"
"忘记时间","发行时间：2010-07-02","http://music.taihe.com/song/865825","胡歌","/artist/1827","蓝光","/album/66607"
"谈何容易","发行时间：2013-09-18","http://music.taihe.com/song/86688137","韩红","/artist/1219","谈何容易","/album/86688375"
"闺蜜乐园","发行时间：2013-09-18","http://music.taihe.com/song/86699163","By2","/artist/1418","MY.游乐园","/album/71293217"
"孩子与蜗牛","发行时间：2013-09-20","http://music.taihe.com/song/86727951","何上飞","/artist/88042084","孩子与蜗牛","/album/595899683"
"复原","发行时间：2013-09-22","http://music.taihe.com/song/86771719","薛凯琪","/artist/55580","复原","/album/86771720"
"相思引","发行时间：0000-00-00","http://music.taihe.com/song/86773824","浦原","/artist/232831644","相思引","/album/595902464"
"快半拍","发行时间：2013-09-23","http://music.taihe.com/song/86778356","丁丁","/artist/12894013","让你猜","/album/71675811"
"天使与魔鬼的对话","发行时间：2013-09-24","http://music.taihe.com/song/86882165","蔡健雅","/artist/1180","天使与魔鬼的对话","/album/86881730"
"坠落","发行时间：2013-09-24","http://music.taihe.com/song/86882283","蔡健雅","/artist/1180","天使与魔鬼的对话","/album/86881730"
"被驯服的象","发行时间：2013-09-24","http://music.taihe.com/song/86882305","蔡健雅","/artist/1180","天使与魔鬼的对话","/album/86881730"
"Lemonade","发行时间：2007-07-17","http://music.taihe.com/song/8688355","Chris Rice","/artist/9494","What A Heart Is Beating For","/album/2024749"
"A Thousand Miles","发行时间：2009-07-13","http://music.taihe.com/song/8688413","David Archuleta","/artist/808465","A Thousand Miles","/album/8687979"
"Hearts Burst Into Fire","发行时间：2008-12-01","http://music.taihe.com/song/8692715","Bullet For My Valentine","/artist/222979","Scream Aim Fire","/album/8688857"
"True To Myself","发行时间：2003-05-02","http://music.taihe.com/song/8695047","Ziggy Marley","/artist/3948","Dragonfly","/album/8689462"
"Mad Sexy Cool","发行时间：2005-10-06","http://music.taihe.com/song/8696295","Babyface","/artist/104684","Grown & Sexy","/album/5669377"
"Dragonfly","发行时间：2003-05-02","http://music.taihe.com/song/8696919","Ziggy Marley","/artist/3948","Dragonfly","/album/8689462"
"Tonight It'S Goin' Down","发行时间：2005-10-06","http://music.taihe.com/song/8698474","Babyface","/artist/104684","Grown & Sexy","/album/5669377"
"Drama, Love & 'Lationships","发行时间：2005-10-06","http://music.taihe.com/song/8698476","Babyface","/artist/104684","Grown & Sexy","/album/5669377"
"The Sound Of Silence","发行时间：2013-08-20","http://music.taihe.com/song/8698568","Simon & Garfunkel","/artist/709998","Sounds Of Silence","/album/8690173"
"Break It Off","发行时间：2007-04-17","http://music.taihe.com/song/8700344","Rihanna,Sean Paul","/artist/11703","Break It Off","/album/8686177"
"You Can Get It If You Really Want","发行时间：2005-02-22","http://music.taihe.com/song/8701312","Jimmy Cliff","/artist/10410","Hitch - Music From The Motion Picture","/album/8690170"
"My Heart Will Go On","发行时间：2002-09-16","http://music.taihe.com/song/8702805","Celine Dion,James Horner","/artist/11705","Paramount Pictures 90Th Anniversary Memorable Songs","/album/8690140"
"Samba De Mon Coeur Qui Bat","发行时间：2004-01-15","http://music.taihe.com/song/8710728","Coralie Clément","/artist/87952226","Something'S Gotta Give - Music From The Motion Picture","/album/8693869"
"April In Paris","发行时间：2002-08-07","http://music.taihe.com/song/8719343","Charlie Parker","/artist/8489","Bird","/album/8696673"
"Any Old Blues","发行时间：2003-04-09","http://music.taihe.com/song/8719973","Ella Fitzgerald","/artist/9378","Columbia Jazz","/album/8695960"
"表白","发行时间：2013-09-16","http://music.taihe.com/song/87217423","陈思诺","/artist/1530515","表白","/album/595904046"
"Because I Love You","发行时间：2009-11-16","http://music.taihe.com/song/8728465","Shakin' Stevens","/artist/708906","The Epic Masters Box Set","/album/8701624"
"Here Lies Love","发行时间：2003-08-07","http://music.taihe.com/song/8730337","Bing Crosby","/artist/233324","The Essential Bing Crosby (The Columbia Years)","/album/8695856"
"Wong Chia Chi'S Theme","发行时间：2008-05-13","http://music.taihe.com/song/8733092","Alexandre Desplat","/artist/241853","Lust, Caution","/album/8687599"
"Ready For The Storm","发行时间：2004-09-30","http://music.taihe.com/song/8740669","George Murphy","/artist/232644408","Dreamed A Dream","/album/8702662"
"Neopolitan Dreams","发行时间：2009-08-10","http://music.taihe.com/song/8741605","Lisa Mitchell","/artist/1246471","Neopolitan Dreams","/album/8698216"
"Symmetry","发行时间：2003-08-11","http://music.taihe.com/song/8743267","Mew","/artist/808240","Frengers: Not Quite Friends But Not Quite Strangers","/album/8702056"
"Turning Away","发行时间：2009-11-16","http://music.taihe.com/song/8743382","Shakin' Stevens","/artist/708906","The Epic Masters Box Set","/album/8701624"
"Debonaire","发行时间：2002-10-14","http://music.taihe.com/song/8743596","Dope","/artist/853566","Felons And Revolutionaries","/album/8706314"
"Grafton Street","发行时间：2008-10-06","http://music.taihe.com/song/8743920","Dido","/artist/11700","Grafton Street","/album/8701613"
"I Don'T Miss You Anymore","发行时间：2000-12-01","http://music.taihe.com/song/8745416","Lisa Ekdahl","/artist/10258","Lisa Ekdahl Sings Salvadore Poe","/album/8700987"
"葡萄成熟时","发行时间：2010-02-25","http://music.taihe.com/song/874769","陈奕迅","/artist/1077","U-87","/album/689097"
"I Will Be Blessed","发行时间：2000-12-01","http://music.taihe.com/song/8749268","Lisa Ekdahl","/artist/10258","Lisa Ekdahl Sings Salvadore Poe","/album/8700987"
"Everything Sucks","发行时间：2002-10-14","http://music.taihe.com/song/8749583","Dope","/artist/853566","Felons And Revolutionaries","/album/8706314"
"Comforting Sounds","发行时间：2003-08-11","http://music.taihe.com/song/8751697","Mew","/artist/808240","Frengers: Not Quite Friends But Not Quite Strangers","/album/8702056"
"We Cry","发行时间：2008-04-28","http://music.taihe.com/song/8751708","The Script","/artist/846048","We Cry","/album/8700927"
"Rehab","发行时间：2008-05-05","http://music.taihe.com/song/8752388","Amy Winehouse","/artist/172153","Fearless: Zoom Jasari+ Mixed Run","/album/8690936"
"The Color Of You","发行时间：2000-12-01","http://music.taihe.com/song/8754398","Lisa Ekdahl","/artist/10258","Lisa Ekdahl Sings Salvadore Poe","/album/8700987"
"热气球","发行时间：2006-10-06","http://music.taihe.com/song/875809","蔡旻佑","/artist/55565","19","/album/107667"
"如果爱下去","发行时间：2006-10-11","http://music.taihe.com/song/875837","张靓颖","/artist/1026","The One","/album/69428"
"爱已成歌","发行时间：1995-12-31","http://music.taihe.com/song/875949","老狼","/artist/1314","恋恋风尘","/album/73078"
" 白桦林","发行时间：1998-05-01","http://music.taihe.com/song/876014","叶蓓","/artist/1496","纯真年代","/album/172803"
"Footprints In The Sand","发行时间：2013-10-07","http://music.taihe.com/song/87603545","萱萱","/artist/69365827","中国好声音第二季 巅峰之夜","/album/87603191"
"明明很爱你","发行时间：2005-06-28","http://music.taihe.com/song/876708","品冠,梁静茹","/artist/1163","后来的我","/album/69765"
"我找你找了好久","发行时间：2005-06-28","http://music.taihe.com/song/876729","光良,品冠","/artist/1112","后来的我","/album/69765"
"Greenfields","发行时间：1999-12-06","http://music.taihe.com/song/8768283","The Brothers Four","/artist/88008000","Folk, Gospel & Blues: Will The Circle Be Unbroken","/album/8706926"
"Sunshine Superman","发行时间：1993-07-16","http://music.taihe.com/song/8768481","Donovan","/artist/208445","Sunshine Superman","/album/8707792"
"Suite From Forrest Gump","发行时间：1994-08-31","http://music.taihe.com/song/8768827","Alan Silvestri","/artist/834186","Forrest Gump - Original Motion Picture Score","/album/8709987"
"我们唱着歌回到过去","发行时间：2013-09-25","http://music.taihe.com/song/87711860","李柏凝","/artist/88042562","我们唱着歌回到过去","/album/87711857"
"要怎么办","发行时间：2013-09-25","http://music.taihe.com/song/87711862","李柏凝","/artist/88042562","我们唱着歌回到过去","/album/87711857"
"长江我的家","发行时间：0000-00-00","http://music.taihe.com/song/87715684","高维嘉","/artist/719812","长江我的家","/album/595904487"
"400 Lux","发行时间：2014-03-20","http://music.taihe.com/song/87731303","Lorde","/artist/63347967","Pure Heroine","/album/87731286"
"Buzzcut Season","发行时间：2014-03-20","http://music.taihe.com/song/87731349","Lorde","/artist/63347967","Pure Heroine","/album/87731286"
"Team","发行时间：2014-03-20","http://music.taihe.com/song/87731379","Lorde","/artist/63347967","Pure Heroine","/album/87731286"
"Radioactive","发行时间：2014-04-02","http://music.taihe.com/song/87731729","Imagine Dragons","/artist/31291366","Night Visions","/album/87731726"
"Demons","发行时间：2014-04-02","http://music.taihe.com/song/87731757","Imagine Dragons","/artist/31291366","Night Visions","/album/87731726"
"海阔天空","发行时间：1993-09-01","http://music.taihe.com/song/877578","Beyond","/artist/1100","海阔天空","/album/197864"
"Paranoid","发行时间：1991-02-25","http://music.taihe.com/song/8776150","Black Sabbath","/artist/2809","Reunion","/album/1925461"
"Legends Of The Fall","发行时间：1995-02-16","http://music.taihe.com/song/8783603","James Horner","/artist/525603","Legends Of The Fall Original Motion Picture Soundtrack","/album/8707794"
"大地","发行时间：1996-05-17","http://music.taihe.com/song/87849743","Beyond","/artist/1100","Beyond的精彩 Live & Basic","/album/87850609"
"喜欢你","发行时间：1996-05-17","http://music.taihe.com/song/87850603","Beyond","/artist/1100","Beyond的精彩 Live & Basic","/album/87850609"
"再见理想","发行时间：1996-05-17","http://music.taihe.com/song/87851434","Beyond","/artist/1100","Beyond的精彩 Live & Basic","/album/87850609"
"真的爱你","发行时间：1996-05-17","http://music.taihe.com/song/87855533","Beyond","/artist/1100","Beyond的精彩 Live & Basic","/album/87850609"
"情人","发行时间：1996-05-17","http://music.taihe.com/song/87855598","Beyond","/artist/1100","Beyond的精彩 Live & Basic","/album/87850609"
"海阔天空","发行时间：1996-05-17","http://music.taihe.com/song/87859296","Beyond","/artist/1100","Beyond的精彩 Live & Basic","/album/87850609"
"X档案","发行时间：1996-12-31","http://music.taihe.com/song/87859624","苏慧伦","/artist/1195","话说苏慧伦X档案","/album/87860980"
"讲多变真","发行时间：2016-10-17","http://music.taihe.com/song/87868518","沈震轩","/artist/199491237","沈震轩","/album/273920008"
"Du Hast","发行时间：1999-05-20","http://music.taihe.com/song/8788118","rammstein","/artist/69241217","Family Values Tour '98","/album/8709150"
"曾经爱过你","发行时间：2006-11-10","http://music.taihe.com/song/878986","郑源","/artist/1086","爱过的人","/album/66944"
"一起摇摆","发行时间：2013-12-02","http://music.taihe.com/song/87902124","汪峰","/artist/1157","生来彷徨","/album/100900024"
"Pride And Joy","发行时间：1997-05-22","http://music.taihe.com/song/8790817","Stevie Ray Vaughan","/artist/211549","Live At Carnegie  Hall","/album/8709169"
"孤独的人是可耻的","发行时间：1994-10-06","http://music.taihe.com/song/87919759","张楚","/artist/1742","孤独的人是可耻的","/album/65363"
"One Man'S Dream","发行时间：1993-04-12","http://music.taihe.com/song/8794521","Yanni","/artist/4018","In My Time","/album/2033804"
"Timber","发行时间：2013-10-08","http://music.taihe.com/song/87965463","Pitbull,Ke$ha","/artist/177937","Timber","/album/87965465"
"在你身边","发行时间：2013-10-08","http://music.taihe.com/song/87967187","韦礼安","/artist/1677","爱的生存之道  电视原声带","/album/101596419"
"丑八怪","发行时间：2013-11-11","http://music.taihe.com/song/87967607","薛之谦","/artist/2517","意外","/album/93104033"
"非你不可","发行时间：2013-10-09","http://music.taihe.com/song/87969254","陈势安","/artist/84343","非你不可","/album/87969256"
"End Title","发行时间：1999-02-25","http://music.taihe.com/song/8797086","Jerry Goldsmith","/artist/212144","Star Trek: The Motion Picture (Original Soundtrack--20Th Anniversary Collectors' Edition) / Inside Star Trek","/album/8712484"
"How To Save A Life","发行时间：2005-09-13","http://music.taihe.com/song/879787","The Fray","/artist/177950","How To Save A Life","/album/7390113"
"December","发行时间：1998-11-09","http://music.taihe.com/song/8799431","Kenny Loggins","/artist/246827","December","/album/8719414"
"练习忘记你","发行时间：2006-11-18","http://music.taihe.com/song/879953","张芯瑜","/artist/8495","小小瑜的闹闹","/album/155474"
"放学啦","发行时间：1999-12-01","http://music.taihe.com/song/880118","花儿乐队","/artist/1048","放学了","/album/186016"
"一于奉陪","发行时间：1997-07-01","http://music.taihe.com/song/8811916","郑伊健","/artist/82414","97古惑仔战无不胜","/album/8737790"
"至少还有我","发行时间：1996-12-01","http://music.taihe.com/song/8811919","郑伊健","/artist/82414","偏爱你","/album/8737919"
"愈战愈勇","发行时间：1999-08-23","http://music.taihe.com/song/8811943","郑伊健","/artist/82414","双面人","/album/8737804"
"刀光剑影","发行时间：2001-03-12","http://music.taihe.com/song/8818799","郑伊健,风火海","/artist/82414","古惑仔最强精选集","/album/8737808"
"威廉古堡","发行时间：2001-09-20","http://music.taihe.com/song/882005","周杰伦","/artist/7994","范特西","/album/2023093"
"龙卷风","发行时间：2000-11-13","http://music.taihe.com/song/882045","周杰伦","/artist/7994","周杰伦","/album/68467"
"留在我身边","发行时间：2004-08-24","http://music.taihe.com/song/882098","陈洁仪","/artist/1541","东弯土星","/album/152726"
"虫儿飞","发行时间：1998-07-01","http://music.taihe.com/song/8822703","郑伊健","/artist/82414","风云雄霸天下 电影原声大碟","/album/8740374"
"Back To Black","发行时间：2006-10-01","http://music.taihe.com/song/882562","Amy Winehouse","/artist/172153","Back To Black","/album/882440"
"Morning Has Broken","发行时间：1997-12-08","http://music.taihe.com/song/8826001","Art Garfunkel","/artist/2953","Songs From A Parent To A Child","/album/8716435"
"Monkey Man","发行时间：2006-10-01","http://music.taihe.com/song/882846","Amy Winehouse","/artist/172153","Back To Black","/album/882440"
"偶尔","发行时间：2013-10-10","http://music.taihe.com/song/88340331","G.E.M.邓紫棋","/artist/7898","偶尔","/album/88340328"
"仍未心死","发行时间：2013-10-09","http://music.taihe.com/song/88340749","许靖韵","/artist/92456877","Angela","/album/88340744"
"卖汤圆","发行时间：2009-06-08","http://music.taihe.com/song/8835399","徐小凤","/artist/17299","风雨同路","/album/8737797"
"Quintet In A For Clarinet And Strings, K. 581: Allegro Con Varazioni","发行时间：1997-06-03","http://music.taihe.com/song/8839126","Benny Goodman","/artist/396055","Mozart At Tanglewood","/album/8722085"
"Roots Woman","发行时间：1997-11-05","http://music.taihe.com/song/8840668","Jimmy Cliff","/artist/10410","Super Hits","/album/8798779"
"Good Times Roll","发行时间：2003-09-15","http://music.taihe.com/song/8841014","The Cars","/artist/211855","Music From The Motion Picture Wonderland","/album/8822579"
"Love Song For A Vampire","发行时间：2009-03-09","http://music.taihe.com/song/8841105","Annie Lennox","/artist/9846","The Annie Lennox Collection","/album/8827562"
"万万没想到","发行时间：2013-10-11","http://music.taihe.com/song/88416466","白客","/artist/91840848","万万没想到","/album/88416465"
"风雨同路","发行时间：2009-06-08","http://music.taihe.com/song/8842158","徐小凤","/artist/17299","风雨同路","/album/8737797"
"双面人","发行时间：1999-08-23","http://music.taihe.com/song/8842168","郑伊健","/artist/82414","双面人","/album/8737804"
"热血燃烧","发行时间：2001-03-12","http://music.taihe.com/song/8842176","郑伊健,陈小春","/artist/82414","古惑仔最强精选集","/album/8737808"
"真命天子","发行时间：2005-10-14","http://music.taihe.com/song/884997","蔡依林,罗志祥","/artist/1034","催眠Show","/album/177409"
"Sealed With A Kiss","发行时间：2004-07-15","http://music.taihe.com/song/8853795","Bobby Vinton","/artist/9102","The Best Of Bobby Vinton","/album/8822634"
"可以爱你真好","发行时间：2001-04-01","http://music.taihe.com/song/885391","蔡健雅","/artist/1180","相信 I Do Blieve","/album/7312201"
"可不可以不勇敢","发行时间：2003-05-28","http://music.taihe.com/song/885401","范玮琪","/artist/1119","真善美","/album/179591"
"飞龙在天","发行时间：1995-06-01","http://music.taihe.com/song/8854638","张智霖","/artist/1208","多谢关心","/album/8846541"
"女人的说法","发行时间：2001-04-01","http://music.taihe.com/song/885561","蔡健雅","/artist/1180","相信 I Do Blieve","/album/7312201"
"平凡之歌","发行时间：2001-04-01","http://music.taihe.com/song/885709","蔡健雅","/artist/1180","相信 I Do Blieve","/album/7312201"
"Hush","发行时间：2007-12-10","http://music.taihe.com/song/8858508","Automatic Loveletter","/artist/87998367","Recover Ep","/album/8756425"
"忐忑","发行时间：2011-02-20","http://music.taihe.com/song/88612105","屈慧","/artist/26453711","忐忑","/album/595905546"
"友情岁月","发行时间：1996-04-01","http://music.taihe.com/song/8865389","郑伊健","/artist/82414","古惑仔Ⅱ之猛龙过江","/album/8737917"
"离开","发行时间：2011-08-25","http://music.taihe.com/song/8867095","郭静","/artist/1401","陪着我的时候想着她","/album/7589353"
"记得我爱你","发行时间：2004-01-06","http://music.taihe.com/song/8873329","周渝民","/artist/9807","记得我爱你","/album/66047"
"热血燃烧","发行时间：1996-04-01","http://music.taihe.com/song/8874752","郑伊健,陈小春","/artist/82414","古惑仔Ⅱ之猛龙过江","/album/8737917"
"冬天快乐","发行时间：2016-01-01","http://music.taihe.com/song/887545","李宇春","/artist/1025","The Special Greeting For Chris Birthday","/album/522810413"
"一个人生活","发行时间：2010-10-25","http://music.taihe.com/song/8877987","林育群","/artist/10616","未来的第一站","/album/105545177"
"浓情一秒","发行时间：1996-12-01","http://music.taihe.com/song/8881803","李克勤","/artist/8485","情迷心窍十七首","/album/8737787"
"Dream On","发行时间：2011-09-05","http://music.taihe.com/song/8881986","Aerosmith","/artist/55986","Aerosmith'S Greatest Hits","/album/8740332"
"If You Want Me","发行时间：2007-08-14","http://music.taihe.com/song/8884770","Marketa Irglova,Glen Hansard","/artist/450821","Once (Music from the Motion Picture)","/album/8878570"
"想你的旧名字","发行时间：1996-12-01","http://music.taihe.com/song/8885638","李克勤","/artist/8485","情迷心窍十七首","/album/8737787"
"我愿你知道","发行时间：1997-07-01","http://music.taihe.com/song/8885640","郑伊健","/artist/82414","97古惑仔战无不胜","/album/8737790"
"古古惑惑","发行时间：2001-03-12","http://music.taihe.com/song/8885652","谢天华,朱永棠,林晓锋","/artist/201311","古惑仔最强精选集","/album/8737808"
"Man In The Mirror","发行时间：1997-06-27","http://music.taihe.com/song/8887496","Tuck Andress","/artist/388996","Reckless Precision","/album/8740369"
"弄错的车站","发行时间：2007-02-01","http://music.taihe.com/song/888941","老狼","/artist/1314","北京的冬天","/album/7288115"
"Dances With Wolves","发行时间：1992-09-29","http://music.taihe.com/song/8892099","John Barry","/artist/10012","Moviola","/album/8806724"
"Two Is Better Than One","发行时间：2009-09-07","http://music.taihe.com/song/8899107","Boys Like Girls,Taylor Swift","/artist/873460","Love Drunk","/album/135915"
