"company","url","date","author","author_url","cover","name","play_fre"
"SONY","http://music.taihe.com/album/677638","1991-11-12","Yanni","http://music.taihe.com/artist/4018","http://qukufile2.qianqian.com/data2/pic/1c07a5143e67e71d8b793fe40b656c13/677638/677638.jpg","In Celebration Of Life","37"
"滚石唱片","http://music.taihe.com/album/67784","2000-04-12","彭靖惠","http://music.taihe.com/artist/1252","http://qukufile2.qianqian.com/data2/pic/159f87c7ec57ab3a1d1f3b6a9ca756e9/67784/67784.jpg","解套(大家都说我爱你)","1"
"滚石唱片","http://music.taihe.com/album/67822","1989-11-02","陈淑桦","http://music.taihe.com/artist/1228","http://qukufile2.qianqian.com/data2/pic/3084128384300f28e7107fd8972a4bac/67822/67822.jpg","跟你说听你说","31"
"杰威尔JVR音乐有限公司","http://music.taihe.com/album/67834","2010-05-18","周杰伦","http://music.taihe.com/artist/7994","http://qukufile2.qianqian.com/data2/pic/c238284663904babc2ebad8b1d18b462/274045371/274045371.jpg","跨时代","144"
"环球唱片","http://music.taihe.com/album/67848","2007-08-28","萨顶顶","http://music.taihe.com/artist/10560","http://qukufile2.qianqian.com/data2/pic/95689cc623a95b0b7c3604821036b978/601913630/601913630.jpg","万物生","261"
"力行网际（上海）文化传媒有限公司","http://music.taihe.com/album/67856","1988-11-01","齐豫","http://music.taihe.com/artist/1192","http://qukufile2.qianqian.com/data2/pic/6460673dbc22f68dceb4cf049a0fb953/262026603/262026603.jpg","有没有这种说法","7"
"滚石唱片","http://music.taihe.com/album/67885","2004-09-10","梁静茹","http://music.taihe.com/artist/1095","http://qukufile2.qianqian.com/data2/pic/386da7bc8a3959fe42dc47c944d07229/67885/67885.jpg","燕尾蝶","32"
"滚石唱片","http://music.taihe.com/album/67891","2001-05-03","杨乃文","http://music.taihe.com/artist/1170","http://qukufile2.qianqian.com/data2/pic/061690e34c2f21eac15387d7cdbfac9e/584974387/584974387.jpg","应该","16"
"杰威尔JVR音乐有限公司","http://music.taihe.com/album/67909","2004-08-03","周杰伦","http://music.taihe.com/artist/7994","http://qukufile2.qianqian.com/data2/pic/4dc725cd39963fa3f05a9cf38439b554/551080154/551080154.jpg","七里香","235"
"弦知音文化","http://music.taihe.com/album/67967","2005-09-18","黄乙玲","http://music.taihe.com/artist/1426","http://qukufile2.qianqian.com/data2/pic/f3a658fe3315c473dde299fd6034fb5a/600201741/600201741.jpg","人生的歌","7"
"滚石唱片","http://music.taihe.com/album/67975","1990-04-14","黄品源","http://music.taihe.com/artist/1231","http://qukufile2.qianqian.com/data2/pic/dea4205c8b4663da41a45f1e9b707e83/67975/67975.jpg","男配角的心声","14"
"不详","http://music.taihe.com/album/68071","2006-01-13","阿牛","http://music.taihe.com/artist/1270","http://qukufile2.qianqian.com/data2/pic/38d7db2bac258362f7f1e6409bf7112b/68071/68071.jpg","桃花朵朵开","48"
"前线红点","http://music.taihe.com/album/68165","1998-09-15","张迈","http://music.taihe.com/artist/2761","http://qukufile2.qianqian.com/data2/pic/2aea0dd7baa00da9554cee2b98332585/601792008/601792008.jpg","呼你不回","0"
"福茂唱片","http://music.taihe.com/album/68195","2004-12-01","张韶涵","http://music.taihe.com/artist/1069","http://qukufile2.qianqian.com/data2/pic/7c2a8d766ff1abaf06a8c5c8780536d2/68195/68195.jpg","欧若拉","58"
"滚石唱片","http://music.taihe.com/album/68211","1998-12-01","张震岳","http://music.taihe.com/artist/1142","http://qukufile2.qianqian.com/data2/pic/96357369aabf7a9add937e86e13a1e51/68211/68211.jpg","秘密基地","13"
"环球唱片","http://music.taihe.com/album/68302","1995-12-01","张学友","http://music.taihe.com/artist/2507","http://qukufile2.qianqian.com/data2/pic/502ba16b2f3b5155021a73690ac7a2f7/267194324/267194324.jpg","95友学友演唱会","12"
"环球唱片","http://music.taihe.com/album/68316","1996-09-08","许茹芸","http://music.taihe.com/artist/1204","http://qukufile2.qianqian.com/data2/pic/124573989/124573989.jpg","如果云知道","476"
"不详","http://music.taihe.com/album/68368","2006-01-12","张靓颖","http://music.taihe.com/artist/1026","http://qukufile2.qianqian.com/data2/music/A748FDF559129767C0D59EBCE7B62FEA/252186065/252186065.jpg","Jane·爱","6"
"滚石唱片","http://music.taihe.com/album/68387","2000-08-02","梁静茹","http://music.taihe.com/artist/1095","http://qukufile2.qianqian.com/data2/pic/c8011e2241efd6b7ccca028269f7fdc3/68387/68387.jpg","勇气","95"
"SONY","http://music.taihe.com/album/68421","2010-05-11","苏醒","http://music.taihe.com/artist/1031","http://qukufile2.qianqian.com/data2/pic/f99e7b7df1917063ac5358a07f65dafd/68421/68421.png","想念式","3"
"杰威尔JVR音乐有限公司","http://music.taihe.com/album/68467","2000-11-07","周杰伦","http://music.taihe.com/artist/7994","http://qukufile2.qianqian.com/data2/pic/4dad5a2ed574fbd653f107c17e656531/68467/68467.jpg","周杰伦","184"
"宝丽金","http://music.taihe.com/album/68481","1994-06-01","黎明","http://music.taihe.com/artist/1082","http://qukufile2.qianqian.com/data2/pic/8c76f0d8c080f61963d41ad3515b6829/567304653/567304653.jpg","情缘","0"
"环球唱片","http://music.taihe.com/album/68497","1998-08-01","许茹芸","http://music.taihe.com/artist/1204","http://qukufile2.qianqian.com/data2/pic/0858cf0738575d15e1a916f64ee79114/578951404/578951404.jpg","我依然爱你","24"
"SONY","http://music.taihe.com/album/68559","1998-01-01","李玟","http://music.taihe.com/artist/1065","http://qukufile2.qianqian.com/data2/pic/88388582/88388582.jpg","Di Da Di 暗示","0"
"滚石唱片","http://music.taihe.com/album/68563","1994-01-27","陈淑桦","http://music.taihe.com/artist/1228","http://qukufile2.qianqian.com/data2/pic/1b231e4e096e7d1885b000152cad120e/68563/68563.jpg","爱的进行式","78"
"天中文化","http://music.taihe.com/album/68618","2006-12-19","艳乐队","http://music.taihe.com/artist/1716","http://qukufile2.qianqian.com/data2/pic/9de25d373493929b28d7af660b1d0535/610468456/610468456.png","惊艳","1"
"SONY","http://music.taihe.com/album/68620","2010-08-13","王力宏","http://music.taihe.com/artist/1107","http://qukufile2.qianqian.com/data2/pic/86da9ba703cd1af355a94ed522e52bc6/68620/68620.jpg","十八般武艺","25"
"滚石唱片","http://music.taihe.com/album/68624","1998-07-01","陈绮贞","http://music.taihe.com/artist/1261","http://qukufile2.qianqian.com/data2/pic/9f63c6b3c2795395d422f9818d83287d/68624/68624.jpg","让我想一想","16"
"环球唱片","http://music.taihe.com/album/68626","1999-08-11","许茹芸","http://music.taihe.com/artist/1204","http://qukufile2.qianqian.com/data2/pic/1361184d2c3b18933198828fcfa11322/578954220/578954220.jpg","真爱无敌","9"
"滚石唱片","http://music.taihe.com/album/68642","1981-09-18","张艾嘉","http://music.taihe.com/artist/1171","http://qukufile2.qianqian.com/data2/pic/e7bd0faa57d21d61fcaa9a4695780186/68642/68642.jpg","童年","78"
"杰威尔JVR音乐有限公司","http://music.taihe.com/album/68674","2007-11-02","周杰伦","http://music.taihe.com/artist/7994","http://qukufile2.qianqian.com/data2/pic/88389085/88389085.jpg","我很忙","282"
"不详","http://music.taihe.com/album/68680","1999-09-13","林志颖","http://music.taihe.com/artist/1088","http://qukufile2.qianqian.com/data2/pic/88389099/88389099.jpg","稻草人","14"
"杰威尔JVR音乐有限公司","http://music.taihe.com/album/68717","2002-07-18","周杰伦","http://music.taihe.com/artist/7994","http://qukufile2.qianqian.com/data2/pic/88389240/88389240.jpg","八度空间","213"
"海蝶音乐","http://music.taihe.com/album/68725052","2013-09-04","金池","http://music.taihe.com/artist/16600744","http://qukufile2.qianqian.com/data2/pic/88424628/88424628.jpg","我就在你面前","112"
"启韵传媒","http://music.taihe.com/album/68729013","2013-08-12","许佳慧","http://music.taihe.com/artist/232565","http://qukufile2.qianqian.com/data2/pic/88424791/88424791.jpg","预谋","215"
"环球唱片","http://music.taihe.com/album/68749","2005-01-27","许美静","http://music.taihe.com/artist/55504","http://qukufile2.qianqian.com/data2/pic/3fe662bbb80578b4cb9e8f03844babd4/68749/68749.jpg","国语真经典","39"
"滚石唱片","http://music.taihe.com/album/68789","1996-06-01","伍佰 & China Blue","http://music.taihe.com/artist/2863","http://qukufile2.qianqian.com/data2/pic/60bff2436e3a6628527c903de7d9e92b/68789/68789.jpg","爱情的尽头","15"
"SONY","http://music.taihe.com/album/68872","2006-05-05","蔡依林","http://music.taihe.com/artist/1034","http://qukufile2.qianqian.com/data2/pic/5fba9f6ecc227a55ac63933a537af544/569013922/569013922.jpg","J-Top冠军精选","18"
"滚石唱片","http://music.taihe.com/album/68893","1990-04-01","苏慧伦","http://music.taihe.com/artist/1195","http://qukufile2.qianqian.com/data2/pic/d34052fb7489e6bda6a366fc9fb4f521/68893/68893.jpg","追得过一切","1"
"环球唱片","http://music.taihe.com/album/689097","2005-06-07","陈奕迅","http://music.taihe.com/artist/1077","http://qukufile2.qianqian.com/data2/pic/b2292c040e254493a1d2143e4f70d95c/689097/689097.jpg","U-87","99"
"海蝶音乐","http://music.taihe.com/album/68929","2009-12-24","许嵩","http://music.taihe.com/artist/1557","http://qukufile2.qianqian.com/data2/pic/2a519cad6f5bb39b7f14829bd555d497/607950821/607950821.jpg","寻雾启示","565"
"钛友文化","http://music.taihe.com/album/69033","2003-10-01","曹方","http://music.taihe.com/artist/1211","http://qukufile2.qianqian.com/data2/pic/5b19701d30ff4c6f3b760444b1080f94/601820568/601820568.jpg","黑色香水","13"
"滚石唱片","http://music.taihe.com/album/69091","2003-04-29","张国荣","http://music.taihe.com/artist/1092","http://qukufile2.qianqian.com/data2/pic/aece2ec5d1307b73b4144dcf40a0b003/583720944/583720944.jpg","挚爱1995-2003","37"
"不详","http://music.taihe.com/album/691085","2004-03-01","王心凌","http://music.taihe.com/artist/1063","http://qukufile2.qianqian.com/data2/pic/b5ecf136c8b360b4fa0f9d762833b462/691085/691085.jpg","爱你","23"
"滚石唱片","http://music.taihe.com/album/69139","2003-11-07","许绍洋","http://music.taihe.com/artist/1203","http://qukufile2.qianqian.com/data2/pic/9c441f9812a50af98fa2d6a64d054dc4/69139/69139.jpg","傻的可以","4"
"SONY","http://music.taihe.com/album/691742","2005-12-07","中岛美嘉","http://music.taihe.com/artist/10481","http://qukufile2.qianqian.com/data2/pic/d0887fa0eba5cbb04178ecaf7a8e5cd6/568267144/568267144.jpg","Best","4"
"滚石唱片","http://music.taihe.com/album/69197","1987-09-19","马兆骏","http://music.taihe.com/artist/2026","http://qukufile2.qianqian.com/data2/pic/9798637eb9bd65cc28cfb9dca487abb5/69197/69197.jpg","我要的不多","14"
"滚石唱片","http://music.taihe.com/album/69306","1986-01-23","李宗盛","http://music.taihe.com/artist/1925","http://qukufile2.qianqian.com/data2/pic/f488239df40a2a848f48b38b5692e059/69306/69306.jpg","生命中的精灵","80"
"不详","http://music.taihe.com/album/69312947","2012-09-03","群星","http://music.taihe.com/artist/2374","http://qukufile2.qianqian.com/data2/pic/fad0c364fcecd30c26fe8fce90b67cc2/69312947/69312947.jpg","70th Anniversary Collection","1"
"滚石唱片","http://music.taihe.com/album/69358","1998-04-16","张震岳","http://music.taihe.com/artist/1142","http://qukufile2.qianqian.com/data2/pic/69b8e6f4b2b00bac582c3e196986e7a2/69358/69358.jpg","就是喜欢你","0"
"太合麦田","http://music.taihe.com/album/69392","1996-03-01","骅梓","http://music.taihe.com/artist/2009","http://qukufile2.qianqian.com/data2/pic/87b8fb4c5dc4dddd3456bb91b76f284f/556037316/556037316.jpg","不要匆忙","3"
"不详","http://music.taihe.com/album/69398","2009-10-20","尚雯婕","http://music.taihe.com/artist/1032","http://qukufile2.qianqian.com/data2/music/E92C8B99D93D99D0F22E0925F0F0863B/252383217/252383217.jpg","时代女性","0"
"华谊兄弟","http://music.taihe.com/album/69428","2006-10-11","张靓颖","http://music.taihe.com/artist/1026","http://qukufile2.qianqian.com/data2/music/2A90243FD7558CAC5AF68A10A196A25E/252174442/252174442.jpg","The One","11"
"环球唱片","http://music.taihe.com/album/69486","2009-07-14","小安","http://music.taihe.com/artist/2036","http://qukufile2.qianqian.com/data2/music/82C467F3B40666E8726CB19AB2544920/252189315/252189315.jpg","浪费爱情","2"
"不详","http://music.taihe.com/album/694908","2010-11-16","James Blunt","http://music.taihe.com/artist/104639","http://qukufile2.qianqian.com/data2/pic/240153489/240153489.jpg","Back To Bedlam","2"
"滚石唱片","http://music.taihe.com/album/69573","1989-01-27","周华健","http://music.taihe.com/artist/1097","http://qukufile2.qianqian.com/data2/pic/b3bd900cbc4cec42c4e0f8db9a63d78e/69573/69573.jpg","期待更多 付出更多","4"
"环球唱片","http://music.taihe.com/album/69633","1993-11-26","张学友","http://music.taihe.com/artist/2507","http://qukufile2.qianqian.com/data2/pic/fd289f3427ace8ec6be030d8addc18bf/69633/69633.jpg","等你等到我心痛","36"
"音驰文化","http://music.taihe.com/album/69649728","2008-09-30","痛仰乐队","http://music.taihe.com/artist/209969256","http://qukufile2.qianqian.com/data2/pic/538703555b5bba53e7bdb137a9e16412/593444511/593444511.jpg","不要停止我的音乐","8"
"滚石唱片","http://music.taihe.com/album/69698","1996-12-01","苏慧伦","http://music.taihe.com/artist/1195","http://qukufile2.qianqian.com/data2/pic/0eea301647fdbfc4fb2f7f31521e1eec/610632561/610632561.jpg","鸭子","15"
"滚石唱片","http://music.taihe.com/album/69706","2001-09-14","任贤齐","http://music.taihe.com/artist/1094","http://qukufile2.qianqian.com/data2/pic/5ea7e0edce2d22d840ea0f7ab2d6c730/69706/69706.jpg","飞鸟","45"
"滚石唱片","http://music.taihe.com/album/69710","1991-10-15","黄品源","http://music.taihe.com/artist/1231","http://qukufile2.qianqian.com/data2/pic/73c2f2274e1be7a649645a4a738e0404/69710/69710.jpg","真心","7"
"滚石唱片","http://music.taihe.com/album/69724","1985-03-27","张艾嘉","http://music.taihe.com/artist/1171","http://qukufile2.qianqian.com/data2/pic/89126bf289ce1f81239f3d995223c85f/69724/69724.jpg","忙与盲","12"
"滚石唱片","http://music.taihe.com/album/69728","1986-12-27","黄韵玲","http://music.taihe.com/artist/1242","http://qukufile2.qianqian.com/data2/pic/932050f5f602f0184efb2112fcf65631/69728/69728.jpg","忧伤男孩","1"
"滚石唱片","http://music.taihe.com/album/69765","2005-06-28","品冠","http://music.taihe.com/artist/1163","http://qukufile2.qianqian.com/data2/pic/fc15993c2194eed7448a97072ac1a5dc/69765/69765.jpg","后来的我","24"
"杰威尔JVR音乐有限公司","http://music.taihe.com/album/697896","2005-11-01","周杰伦","http://music.taihe.com/artist/7994","http://qukufile2.qianqian.com/data2/pic/a83e8cc060f146c0c1eb12881e05629d/697896/697896.jpg","十一月的萧邦","239"
"滚石唱片","http://music.taihe.com/album/69883","1996-12-24","任贤齐","http://music.taihe.com/artist/1094","http://qukufile2.qianqian.com/data2/pic/952264bd4fbf7aed26bf8a607b63a294/69883/69883.jpg","心太软","98"
"SONY","http://music.taihe.com/album/69901","2009-11-27","巫启贤","http://music.taihe.com/artist/1234","http://qukufile2.qianqian.com/data2/pic/8bcba1900ad731c438aed73711f22423/69901/69901.jpg","好经典","16"
"英皇唱片","http://music.taihe.com/album/69937664","2013-08-15","容祖儿","http://music.taihe.com/artist/1099","http://qukufile2.qianqian.com/data2/pic/4de81191c802752f09b168fa208cfcb4/69937664/69937664.jpg","小日子","2"
"滚石唱片","http://music.taihe.com/album/69985","1994-10-01","苏慧伦","http://music.taihe.com/artist/1195","http://qukufile2.qianqian.com/data2/pic/03446fb0f101eef8ef09b2ee2af03938/69985/69985.jpg","就要爱了吗","3"
"滚石唱片","http://music.taihe.com/album/70003","1996-02-01","成龙","http://music.taihe.com/artist/1108","http://qukufile2.qianqian.com/data2/pic/a52ee5c52619ce1d080350ed27fb1deb/70003/70003.png","龙的心","17"
"华谊兄弟","http://music.taihe.com/album/70113","2010-05-06","尚雯婕","http://music.taihe.com/artist/1032","http://qukufile2.qianqian.com/data2/pic/a33c79b65601a067ef340c71d6a572a3/70113/70113.jpg","妈妈","4"
"滚石唱片","http://music.taihe.com/album/70129","2003-02-12","梁静茹","http://music.taihe.com/artist/1095","http://qukufile2.qianqian.com/data2/pic/8113691dedf3c9c29c2edb2ad1b789f6/583747832/583747832.jpg","美丽人生","25"
"杰威尔JVR音乐有限公司","http://music.taihe.com/album/70151","2009-10-02","杨瑞代","http://music.taihe.com/artist/5582","http://qukufile2.qianqian.com/data2/pic/ca209c8ee4887800b334c5751400f2d0/70151/70151.jpg","给你的情书","0"
"SONY","http://music.taihe.com/album/70175","2001-08-01","游鸿明","http://music.taihe.com/artist/1402","http://qukufile2.qianqian.com/data2/music/7C2732384D0670F8FB8B0316E667EA1A/252174022/252174022.jpg","地下铁","5"
"福茂唱片","http://music.taihe.com/album/70189","2004-04-15","范晓萱","http://music.taihe.com/artist/1184","http://qukufile2.qianqian.com/data2/pic/8511edf6d29c00c85b1381ac29908232/70189/70189.jpg","我要我们在一起","11"
"滚石唱片","http://music.taihe.com/album/70227","1998-01-01","伍佰 & China Blue","http://music.taihe.com/artist/2863","http://qukufile2.qianqian.com/data2/pic/738ef6e05c9ca9d6cf26bfe401fca60a/70227/70227.jpg","树枝孤鸟","14"
"SONY","http://music.taihe.com/album/70231","2005-06-10","张信哲","http://music.taihe.com/artist/1118","http://qukufile2.qianqian.com/data2/pic/99c5ca758ac84ad32909414073c879b5/579858375/579858375.jpg","张信哲Jeff情歌精选","72"
"滚石唱片","http://music.taihe.com/album/70235","2006-03-09","齐豫","http://music.taihe.com/artist/1192","http://qukufile2.qianqian.com/data2/pic/aded5bbceee501f1465924b4c7a0ad5b/70235/70235.jpg","橄榄树","23"
"滚石唱片","http://music.taihe.com/album/70299","1999-12-31","苏慧伦","http://music.taihe.com/artist/1195","http://qukufile2.qianqian.com/data2/pic/122486ce0264e4e41b1eb8d5945a590f/566946911/566946911.jpg","懒人日记","5"
"不详","http://music.taihe.com/album/70303","1995-01-21","成龙","http://music.taihe.com/artist/1108","http://qukufile2.qianqian.com/data2/pic/282c925608440af3e1a85b8c1565c88e/70303/70303.jpg","成龙超级精装大戏主题曲","67"
"滚石唱片","http://music.taihe.com/album/70307","1989-08-14","张洪量","http://music.taihe.com/artist/1245","http://qukufile2.qianqian.com/data2/pic/b0aa1febd6d796060c5e8caf0b889dd4/70307/70307.jpg","心爱妹妹的眼睛","8"
"红星生产社","http://music.taihe.com/album/70313","1994-06-01","郑钧","http://music.taihe.com/artist/1378","http://qukufile2.qianqian.com/data2/pic/ea5c9b6e9024b2bbee9cb392e3011523/557288577/557288577.jpg","赤裸裸","196"
"滚石唱片","http://music.taihe.com/album/70333","2000-10-26","莫文蔚","http://music.taihe.com/artist/1116","http://qukufile2.qianqian.com/data2/pic/be38960b9af81f6bab4ed6b356d234cd/70333/70333.jpg","12楼的莫文蔚","27"
"竹书房文化","http://music.taihe.com/album/70345","1996-02-01","黑豹乐队","http://music.taihe.com/artist/7572","http://qukufile2.qianqian.com/data2/pic/9812f13c4b867e5a08ab0e755bdeb790/262029224/262029224.jpg","黑豹III 无是无非","6"
"SONY","http://music.taihe.com/album/70353","1997-12-01","庾澄庆","http://music.taihe.com/artist/1139","http://qukufile2.qianqian.com/data2/music/D8FDF77210462E7D0B35DD0D50BB94D4/252189968/252189968.jpg","只有为你","2"
"滚石唱片","http://music.taihe.com/album/70355","2009-06-19","曹格","http://music.taihe.com/artist/1292","http://qukufile2.qianqian.com/data2/pic/bdcb842a416f73623a0aed1a85a566c4/70355/70355.jpg","超级4Th场","6"
"海蝶音乐","http://music.taihe.com/album/70431454","2013-08-20","张婧","http://music.taihe.com/artist/1602","http://qukufile2.qianqian.com/data2/pic/873c1f236dffb75291a77fcf2c3afcce/611753043/611753043.jpg","爱情悠悠药草香 电视原声带","28"
"亚神音乐","http://music.taihe.com/album/70441","2008-07-29","蔡健雅","http://music.taihe.com/artist/1180","http://qukufile2.qianqian.com/data2/pic/5512a6465e6cd2906e4c261d28e670aa/70441/70441.jpg","My Space","34"
"宝丽金","http://music.taihe.com/album/70457","1997-01-01","黎明","http://music.taihe.com/artist/1082","http://qukufile2.qianqian.com/data2/pic/141b065993ee46d5fe94b57af0295761/262029536/262029536.jpg","口不对心","1"
"滚石唱片","http://music.taihe.com/album/70465","1994-08-12","辛晓琪","http://music.taihe.com/artist/1233","http://qukufile2.qianqian.com/data2/pic/88110bc62dc79be2b0dc0eaaba0a2014/70465/70465.jpg","领悟","87"
"滚石唱片","http://music.taihe.com/album/70493","2000-01-27","徐怀钰","http://music.taihe.com/artist/1169","http://qukufile2.qianqian.com/data2/pic/8c28fc4bbc969ee235d270b0075c188f/70493/70493.jpg","LOVE","50"
"滚石唱片","http://music.taihe.com/album/70636","1993-10-22","齐豫","http://music.taihe.com/artist/1192","http://qukufile2.qianqian.com/data2/pic/de342eabf260c19aa3cc515c76d9ce28/70636/70636.jpg","藏爱的女人","8"
"不详","http://music.taihe.com/album/70667","2005-07-29","黄妃","http://music.taihe.com/artist/1503","http://qukufile2.qianqian.com/data2/pic/b79e598ca94f184f0f0cbfe5e9d240f3/591579241/591579241.jpg","红","2"
"滚石唱片","http://music.taihe.com/album/70675","1989-06-04","赵传","http://music.taihe.com/artist/1209","http://qukufile2.qianqian.com/data2/pic/124802097/124802097.jpg","我终于失去了你","34"
"亚神音乐","http://music.taihe.com/album/70687","2009-04-22","谢和弦","http://music.taihe.com/artist/1571","http://qukufile2.qianqian.com/data2/pic/6c4cb90e7e2a50a60bb31a7858125761/554906636/554906636.jpg","虽然很芭乐","1"
"福茂唱片","http://music.taihe.com/album/70695","2006-06-09","范玮琪","http://music.taihe.com/artist/1119","http://qukufile2.qianqian.com/data2/pic/abcc13e27b328286c7fef1b9435be578/70695/70695.jpg","我们的纪念日","10"
"力行网际（上海）文化传媒有限公司","http://music.taihe.com/album/70697","1995-09-02","齐秦","http://music.taihe.com/artist/1117","http://qukufile2.qianqian.com/data2/pic/c2568cf2e417760934f73ccd768a23e7/262029544/262029544.jpg","命运的深渊","11"
"滚石唱片","http://music.taihe.com/album/70705","1997-10-01","莫文蔚","http://music.taihe.com/artist/1116","http://qukufile2.qianqian.com/data2/pic/a225605149cb5f8dc2bf97c1b8af5293/70705/70705.jpg","做自己To Be","26"
"不详","http://music.taihe.com/album/70727","2003-12-26","陈淑桦","http://music.taihe.com/artist/1228","http://qukufile2.qianqian.com/data2/pic/fa2da19b8344d2848a66d8998e5e66e1/70727/70727.png","给淑桦的一封信","50"
"环球唱片","http://music.taihe.com/album/70741","2005-01-01","许茹芸","http://music.taihe.com/artist/1204","http://qukufile2.qianqian.com/data2/pic/dc30aa7a79b1f5766c62b9d06631dc99/70741/70741.jpg","国语真经典","32"
"福茂唱片","http://music.taihe.com/album/70753","1997-07-01","王力宏","http://music.taihe.com/artist/1107","http://qukufile2.qianqian.com/data2/pic/b9cb9a83fee15a5c86e3f4d3777cdecb/70753/70753.jpg","白纸","1"
"福茂唱片","http://music.taihe.com/album/70838","2007-12-14","张韶涵","http://music.taihe.com/artist/1069","http://qukufile2.qianqian.com/data2/pic/07564c00c8b1bf59346442ec2c2062c3/70838/70838.jpg","Ang 5.0","7"
"力行网际（上海）文化传媒有限公司","http://music.taihe.com/album/70860","1999-03-01","齐秦","http://music.taihe.com/artist/1117","http://qukufile2.qianqian.com/data2/music/64011C0787F6E8EECDE83E5FB59F279A/252174528/252174528.jpg","齐秦的世纪情歌之迷","101"
"海蝶音乐","http://music.taihe.com/album/70889","2007-09-26","阿杜","http://music.taihe.com/artist/1115","http://qukufile2.qianqian.com/data2/pic/42592787c34798a4af9a23d20ec5e9a7/70889/70889.jpg","差一点","47"
"杰威尔JVR音乐有限公司","http://music.taihe.com/album/70933","2003-11-11","周杰伦","http://music.taihe.com/artist/7994","http://qukufile2.qianqian.com/data2/pic/2fb216e82170e2bb6011622ea90ef5ca/269062170/269062170.jpg","寻找周杰伦","43"
"不详","http://music.taihe.com/album/70997","2000-09-01","游鸿明","http://music.taihe.com/artist/1402","http://qukufile2.qianqian.com/data2/music/36205D4492A24C696336743768B70A51/252191017/252191017.jpg","下沙","29"
"滚石唱片","http://music.taihe.com/album/71019","1999-05-27","徐怀钰","http://music.taihe.com/artist/1169","http://qukufile2.qianqian.com/data2/pic/998c7c327e4e7a705f238ca30c7cf12d/71019/71019.jpg","天使","60"
"宝丽金","http://music.taihe.com/album/71055","1994-12-01","童安格","http://music.taihe.com/artist/6783","http://qukufile2.qianqian.com/data2/pic/de5dd71d9fa720974a00070258f31643/71055/71055.jpg","谢谢最深爱的你(黄金纪念版)","28"
"滚石唱片","http://music.taihe.com/album/71059","2001-12-25","苏慧伦","http://music.taihe.com/artist/1195","http://qukufile2.qianqian.com/data2/pic/065de8fc025055c140724c228f16b38c/71059/71059.jpg","恋恋真言","2"
"滚石唱片","http://music.taihe.com/album/71107","2002-09-05","任贤齐","http://music.taihe.com/artist/1094","http://qukufile2.qianqian.com/data2/pic/5e34ca14c8bf4a9494714aef2dba639f/71107/71107.jpg","一个任贤齐","60"
"太合麦田","http://music.taihe.com/album/71111","2009-02-13","彭坦","http://music.taihe.com/artist/1379","http://qukufile2.qianqian.com/data2/pic/f750a64783d21ddb64d7b47a5e4060f1/262029798/262029798.jpg","我们的小世界","8"
"不详","http://music.taihe.com/album/71119","2004-11-01","杨臣刚","http://music.taihe.com/artist/1225","http://qukufile2.qianqian.com/data2/music/F2698A4867587ADC7E5825470ADAFBDF/252173624/252173624.jpg","老鼠爱大米","9"
"华纳音乐","http://music.taihe.com/album/71192560","2013-08-22","Nickelback","http://music.taihe.com/artist/6795","http://qukufile2.qianqian.com/data2/music/BA0864E10EA1B1D9E19F4DBA9FABF033/254346649/254346649.jpg","All The Right Reasons (Walmart version)","5"
"北京摩登天空文化发展有限公司","http://music.taihe.com/album/71265988","2013-08-26","宋冬野","http://music.taihe.com/artist/59859914","http://qukufile2.qianqian.com/data2/pic/28179c1779966341432dfb916349db11/556193725/556193725.jpg","安和桥北","2089"
"海蝶音乐","http://music.taihe.com/album/71269","2007-08-14","王传一","http://music.taihe.com/artist/1416","http://qukufile2.qianqian.com/data2/pic/4bee496619dc78d50a6aa833bf2e4b0b/262029808/262029808.jpg","换换爱","1"
"滚石唱片","http://music.taihe.com/album/71278","2001-10-16","周华健","http://music.taihe.com/artist/1097","http://qukufile2.qianqian.com/data2/pic/eedcd8c0a640a9a3cfd1885c38185ad2/71278/71278.JPG","忘忧草","41"
"不详","http://music.taihe.com/album/71284","2008-05-09","郭静","http://music.taihe.com/artist/1401","http://qukufile2.qianqian.com/data2/pic/e2a2dc7ed1612f1be759cd6933c5e91a/71284/71284.jpg","下一个天亮","29"
"海蝶音乐","http://music.taihe.com/album/71293217","2013-09-18","By2","http://music.taihe.com/artist/1418","http://qukufile2.qianqian.com/data2/pic/f57ddea3aa55b174d0a79257093b9c1f/556192651/556192651.jpg","MY.游乐园","120"
"鸟人艺术","http://music.taihe.com/album/71294","2007-01-15","小舟","http://music.taihe.com/artist/1449322","http://qukufile2.qianqian.com/data2/pic/0dba4c6d1079eb3d493e91a551608432/601413586/601413586.jpg","老炮情歌","2"
"SONY","http://music.taihe.com/album/7135896","2011-06-10","苏醒","http://music.taihe.com/artist/1031","http://qukufile2.qianqian.com/data2/pic/32bba94105abe35c01189e67ab13beb5/569669008/569669008.jpg","进行式","0"
"力行网际（上海）文化传媒有限公司","http://music.taihe.com/album/71493","1996-05-01","齐秦","http://music.taihe.com/artist/1117","http://qukufile2.qianqian.com/data2/pic/124506717/124506717.jpg","丝路","209"
"滚石唱片","http://music.taihe.com/album/71498","2010-06-25","万芳","http://music.taihe.com/artist/1244","http://qukufile2.qianqian.com/data2/pic/18621bbf63f7053666d2993af8952462/579996937/579996937.jpg","我们不要伤心了","2"
